variable_name,value_value,value_label,avail_from_dt,table_name
N9DCHSEX,-9,Refused,2022-01-08 14:28:36.857,ncds9_child_died_v0001_20211101
N9DCHSEX,-8,Don't know,2022-01-08 14:28:36.857,ncds9_child_died_v0001_20211101
N9DCHSEX,-1,Not applicable,2022-01-08 14:28:36.857,ncds9_child_died_v0001_20211101
N9DCHSEX,1,Male,2022-01-08 14:28:36.857,ncds9_child_died_v0001_20211101
N9DCHSEX,2,Female,2022-01-08 14:28:36.857,ncds9_child_died_v0001_20211101
N9DCHDBM,-998,na,2022-01-08 14:28:36.857,ncds9_child_died_v0001_20211101
N9DCHDBM,-9,Refused,2022-01-08 14:28:36.857,ncds9_child_died_v0001_20211101
N9DCHDBM,-8,Don't know,2022-01-08 14:28:36.857,ncds9_child_died_v0001_20211101
N9DCHDBM,-7,Answer not given,2022-01-08 14:28:36.857,ncds9_child_died_v0001_20211101
N9DCHDBM,-1,Not applicable,2022-01-08 14:28:36.857,ncds9_child_died_v0001_20211101
N9DCHDBM,1,January,2022-01-08 14:28:36.857,ncds9_child_died_v0001_20211101
N9DCHDBM,2,February,2022-01-08 14:28:36.857,ncds9_child_died_v0001_20211101
N9DCHDBM,3,March,2022-01-08 14:28:36.857,ncds9_child_died_v0001_20211101
N9DCHDBM,4,April,2022-01-08 14:28:36.857,ncds9_child_died_v0001_20211101
N9DCHDBM,5,May,2022-01-08 14:28:36.857,ncds9_child_died_v0001_20211101
N9DCHDBM,6,June,2022-01-08 14:28:36.857,ncds9_child_died_v0001_20211101
N9DCHDBM,7,July,2022-01-08 14:28:36.857,ncds9_child_died_v0001_20211101
N9DCHDBM,8,August,2022-01-08 14:28:36.857,ncds9_child_died_v0001_20211101
N9DCHDBM,9,September,2022-01-08 14:28:36.857,ncds9_child_died_v0001_20211101
N9DCHDBM,10,October,2022-01-08 14:28:36.857,ncds9_child_died_v0001_20211101
N9DCHDBM,11,November,2022-01-08 14:28:36.857,ncds9_child_died_v0001_20211101
N9DCHDBM,12,December,2022-01-08 14:28:36.857,ncds9_child_died_v0001_20211101
N9DCHDBY,-998,na,2022-01-08 14:28:36.857,ncds9_child_died_v0001_20211101
N9DCHDBY,-9,Refused,2022-01-08 14:28:36.857,ncds9_child_died_v0001_20211101
N9DCHDBY,-8,Don't know,2022-01-08 14:28:36.857,ncds9_child_died_v0001_20211101
N9DCHDBY,-1,Not applicable,2022-01-08 14:28:36.857,ncds9_child_died_v0001_20211101
N9DCHREL,-9,Refused,2022-01-08 14:28:36.857,ncds9_child_died_v0001_20211101
N9DCHREL,-8,Don't know,2022-01-08 14:28:36.857,ncds9_child_died_v0001_20211101
N9DCHREL,-1,Not applicable,2022-01-08 14:28:36.857,ncds9_child_died_v0001_20211101
N9DCHREL,1,Your own child,2022-01-08 14:28:36.857,ncds9_child_died_v0001_20211101
N9DCHREL,2,Adopted child,2022-01-08 14:28:36.857,ncds9_child_died_v0001_20211101
N9DCHREL,3,Child of current or previous partner,2022-01-08 14:28:36.857,ncds9_child_died_v0001_20211101
N9DCHREL,4,Child of previous spouse/partner,2022-01-08 14:28:36.857,ncds9_child_died_v0001_20211101
N9DCHREL,5,Fostered child,2022-01-08 14:28:36.857,ncds9_child_died_v0001_20211101
N9DCHREL,6,{spon}Other,2022-01-08 14:28:36.857,ncds9_child_died_v0001_20211101
N9DCHDM,-9,Refused,2022-01-08 14:28:36.857,ncds9_child_died_v0001_20211101
N9DCHDM,-8,Don't know,2022-01-08 14:28:36.857,ncds9_child_died_v0001_20211101
N9DCHDM,-1,Not applicable,2022-01-08 14:28:36.857,ncds9_child_died_v0001_20211101
N9DCHDM,1,January,2022-01-08 14:28:36.857,ncds9_child_died_v0001_20211101
N9DCHDM,2,February,2022-01-08 14:28:36.857,ncds9_child_died_v0001_20211101
N9DCHDM,3,March,2022-01-08 14:28:36.857,ncds9_child_died_v0001_20211101
N9DCHDM,4,April,2022-01-08 14:28:36.857,ncds9_child_died_v0001_20211101
N9DCHDM,5,May,2022-01-08 14:28:36.857,ncds9_child_died_v0001_20211101
N9DCHDM,6,June,2022-01-08 14:28:36.857,ncds9_child_died_v0001_20211101
N9DCHDM,7,July,2022-01-08 14:28:36.857,ncds9_child_died_v0001_20211101
N9DCHDM,8,August,2022-01-08 14:28:36.857,ncds9_child_died_v0001_20211101
N9DCHDM,9,September,2022-01-08 14:28:36.857,ncds9_child_died_v0001_20211101
N9DCHDM,10,October,2022-01-08 14:28:36.857,ncds9_child_died_v0001_20211101
N9DCHDM,11,November,2022-01-08 14:28:36.857,ncds9_child_died_v0001_20211101
N9DCHDM,12,December,2022-01-08 14:28:36.857,ncds9_child_died_v0001_20211101
N9DCHDY,-9,Refused,2022-01-08 14:28:36.857,ncds9_child_died_v0001_20211101
N9DCHDY,-8,Don't know,2022-01-08 14:28:36.857,ncds9_child_died_v0001_20211101
N9DCHDY,-1,Not applicable,2022-01-08 14:28:36.857,ncds9_child_died_v0001_20211101
