variable_name,variable_label,avail_from_dt,table_name
LLC_ID,Cohort member anonymised ID for LLC,2022-01-08 12:05:22.797,basic_demographic_v0001_20211101
ETHNIC,CMs ethnic group,2022-01-08 12:05:22.797,basic_demographic_v0001_20211101
N1685,2PD Social class father,2022-01-08 12:05:22.797,basic_demographic_v0001_20211101
N9NETP2,Net pay: period,2022-01-08 12:05:22.797,basic_demographic_v0001_20211101
N9CSC,Social class 1990  based on soc2010 (CM current job),2022-01-08 12:05:22.797,basic_demographic_v0001_20211101
N236,0P Social class of mother's husband (GRO 1951),2022-01-08 12:05:22.797,basic_demographic_v0001_20211101
N9TEN,Whether CM owns or rents home or some other arrangement,2022-01-08 12:05:22.797,basic_demographic_v0001_20211101
ND9HSIZE,(Derived) Number of persons in CM's household,2022-01-08 12:05:22.797,basic_demographic_v0001_20211101
ND9ECACT,(Derived) Current economic activity status,2022-01-08 12:05:22.797,basic_demographic_v0001_20211101
ND9PARTP,(Derived) Whether CM lives with a spouse or partner,2022-01-08 12:05:22.797,basic_demographic_v0001_20211101
ND9HNVQ,(Derived) Highest NVQ Level frm Acad/Voc Qual to 2013(see var nd9hqflg),2022-01-08 12:05:22.797,basic_demographic_v0001_20211101
N2393,3P Mother-s social class,2022-01-08 12:05:22.797,basic_demographic_v0001_20211101
N1687,2PD Social class of father or male head (GRO 1966),2022-01-08 12:05:22.797,basic_demographic_v0001_20211101
N9NETA,Net pay: amount,2022-01-08 12:05:22.797,basic_demographic_v0001_20211101
N2SNSSEC,NCDS 1969 Father: NS-SEC social class code SEMI processing,2022-01-08 12:05:22.797,basic_demographic_v0001_20211101
