variable_name,variable_label,avail_from_dt,table_name
n520858,CHILD:B2 Q3/4 WORDS 4; Word 2: because- ORDER IN REPETITION,2022-01-08 12:21:12.020,ncds5_mother_child_v0001_2_20211101
n520859,CHILD:B2 Q3/4 WORDS 4; Word 3: under -ORDER IN REPETITION,2022-01-08 12:21:12.020,ncds5_mother_child_v0001_2_20211101
n520860,CHILD:B2 Q3/4 WORDS 4; Word 4: never -ORDER IN REPETITION,2022-01-08 12:21:12.020,ncds5_mother_child_v0001_2_20211101
n520841,CHILD:B2 Q3/1 WORDS 1; BOX A (Number of words repeated),2022-01-08 12:21:12.020,ncds5_mother_child_v0001_2_20211101
n520847,CHILD:B2 Q3/2 WORDS 2; BOX A (Number of words repeated),2022-01-08 12:21:12.020,ncds5_mother_child_v0001_2_20211101
n520854,CHILD:B2 Q3/3 WORDS 3; BOX A (Number of words repeated),2022-01-08 12:21:12.020,ncds5_mother_child_v0001_2_20211101
n520861,CHILD:B2 Q3/4 WORDS 4; BOX A (Number of words repeated),2022-01-08 12:21:12.020,ncds5_mother_child_v0001_2_20211101
n520842,CHILD:B2 Q3/1 WORDS 1; BOX B (Change in word order),2022-01-08 12:21:12.020,ncds5_mother_child_v0001_2_20211101
n520848,CHILD:B2 Q3/2 WORDS 2; BOX B (Change in word order),2022-01-08 12:21:12.020,ncds5_mother_child_v0001_2_20211101
n520855,CHILD:B2 Q3/3 WORDS 3; BOX B (Change in word order),2022-01-08 12:21:12.020,ncds5_mother_child_v0001_2_20211101
n520862,CHILD:B2 Q3/4 WORDS 4; BOX B (Change in word order),2022-01-08 12:21:12.020,ncds5_mother_child_v0001_2_20211101
n520843,CHILD:B2 Q3/1 WORDS 1; BOX C (Score,2022-01-08 12:21:12.020,ncds5_mother_child_v0001_2_20211101
n520849,CHILD:B2 Q3/2 WORDS 2; BOX C (Score,2022-01-08 12:21:12.020,ncds5_mother_child_v0001_2_20211101
n520856,CHILD:B2 Q3/3 WORDS 3; BOX C (Score,2022-01-08 12:21:12.020,ncds5_mother_child_v0001_2_20211101
