variable_name,value_value,value_label,avail_from_dt,table_name
ND9CNTRY,-1,Not applicable (not resident in GB),2022-01-08 13:13:29.550,ncds9_derived_v0001_20211101
ND9CNTRY,1,England,2022-01-08 13:13:29.550,ncds9_derived_v0001_20211101
ND9CNTRY,2,Wales,2022-01-08 13:13:29.550,ncds9_derived_v0001_20211101
ND9CNTRY,3,Scotland,2022-01-08 13:13:29.550,ncds9_derived_v0001_20211101
ND9CNTRY,4,Northern Ireland,2022-01-08 13:13:29.550,ncds9_derived_v0001_20211101
ND9GOR,-1,Not applicable (not resident in GB),2022-01-08 13:13:29.550,ncds9_derived_v0001_20211101
ND9GOR,1,North East,2022-01-08 13:13:29.550,ncds9_derived_v0001_20211101
ND9GOR,2,North West,2022-01-08 13:13:29.550,ncds9_derived_v0001_20211101
ND9GOR,3,Yorkshire and Humberberside,2022-01-08 13:13:29.550,ncds9_derived_v0001_20211101
ND9GOR,4,East Midlands,2022-01-08 13:13:29.550,ncds9_derived_v0001_20211101
ND9GOR,5,West Midlands,2022-01-08 13:13:29.550,ncds9_derived_v0001_20211101
ND9GOR,6,East of England,2022-01-08 13:13:29.550,ncds9_derived_v0001_20211101
ND9GOR,7,London,2022-01-08 13:13:29.550,ncds9_derived_v0001_20211101
ND9GOR,8,South East,2022-01-08 13:13:29.550,ncds9_derived_v0001_20211101
ND9GOR,9,South West,2022-01-08 13:13:29.550,ncds9_derived_v0001_20211101
ND9GOR,10,Wales,2022-01-08 13:13:29.550,ncds9_derived_v0001_20211101
ND9GOR,11,Scotland,2022-01-08 13:13:29.550,ncds9_derived_v0001_20211101
ND9REGN,-2,Not resident in GB,2022-01-08 13:13:29.550,ncds9_derived_v0001_20211101
ND9REGN,1,North,2022-01-08 13:13:29.550,ncds9_derived_v0001_20211101
ND9REGN,2,Yorks and Humberside,2022-01-08 13:13:29.550,ncds9_derived_v0001_20211101
ND9REGN,3,East Midlands,2022-01-08 13:13:29.550,ncds9_derived_v0001_20211101
ND9REGN,4,East Anglia,2022-01-08 13:13:29.550,ncds9_derived_v0001_20211101
ND9REGN,5,South East,2022-01-08 13:13:29.550,ncds9_derived_v0001_20211101
ND9REGN,6,South West,2022-01-08 13:13:29.550,ncds9_derived_v0001_20211101
ND9REGN,7,West Midlands,2022-01-08 13:13:29.550,ncds9_derived_v0001_20211101
ND9REGN,8,North West,2022-01-08 13:13:29.550,ncds9_derived_v0001_20211101
ND9REGN,9,Wales,2022-01-08 13:13:29.550,ncds9_derived_v0001_20211101
ND9REGN,10,Scotland,2022-01-08 13:13:29.550,ncds9_derived_v0001_20211101
ND9MS,-9,Refused,2022-01-08 13:13:29.550,ncds9_derived_v0001_20211101
ND9MS,-8,Not enough info,2022-01-08 13:13:29.550,ncds9_derived_v0001_20211101
ND9MS,-1,Not applicable,2022-01-08 13:13:29.550,ncds9_derived_v0001_20211101
ND9MS,1,Legally separated,2022-01-08 13:13:29.550,ncds9_derived_v0001_20211101
ND9MS,2,Married,2022-01-08 13:13:29.550,ncds9_derived_v0001_20211101
ND9MS,3,Divorced,2022-01-08 13:13:29.550,ncds9_derived_v0001_20211101
ND9MS,4,Widowed,2022-01-08 13:13:29.550,ncds9_derived_v0001_20211101
ND9MS,5,A Civil Partner,2022-01-08 13:13:29.550,ncds9_derived_v0001_20211101
ND9MS,6,A former Civil Partner,2022-01-08 13:13:29.550,ncds9_derived_v0001_20211101
ND9MS,7,A surviving Civil Partner,2022-01-08 13:13:29.550,ncds9_derived_v0001_20211101
ND9MS,8,Single and never married or in a CP,2022-01-08 13:13:29.550,ncds9_derived_v0001_20211101
ND9COHAB,-9,Refused,2022-01-08 13:13:29.550,ncds9_derived_v0001_20211101
ND9COHAB,-8,No partner in hhgrid but partner job data,2022-01-08 13:13:29.550,ncds9_derived_v0001_20211101
ND9COHAB,-1,Not applicable,2022-01-08 13:13:29.550,ncds9_derived_v0001_20211101
ND9COHAB,0,No,2022-01-08 13:13:29.550,ncds9_derived_v0001_20211101
ND9COHAB,1,Yes,2022-01-08 13:13:29.550,ncds9_derived_v0001_20211101
ND9PARTP,-9,Refused,2022-01-08 13:13:29.550,ncds9_derived_v0001_20211101
ND9PARTP,-8,No partner in hhgrid but partner job data,2022-01-08 13:13:29.550,ncds9_derived_v0001_20211101
ND9PARTP,-1,No partner reported to be living with CM,2022-01-08 13:13:29.550,ncds9_derived_v0001_20211101
ND9PARTP,1,Spouse,2022-01-08 13:13:29.550,ncds9_derived_v0001_20211101
ND9PARTP,2,Civil partner,2022-01-08 13:13:29.550,ncds9_derived_v0001_20211101
ND9PARTP,3,Cohabiting partner,2022-01-08 13:13:29.550,ncds9_derived_v0001_20211101
ND9PAGE,-8,Not enough information,2022-01-08 13:13:29.550,ncds9_derived_v0001_20211101
ND9PAGE,-1,No partner reported to be living with CM,2022-01-08 13:13:29.550,ncds9_derived_v0001_20211101
ND9PID,-8,Not enough information,2022-01-08 13:13:29.550,ncds9_derived_v0001_20211101
ND9PID,-1,No partner reported to be living with CM,2022-01-08 13:13:29.550,ncds9_derived_v0001_20211101
ND9PSEX,-8,Not enough information,2022-01-08 13:13:29.550,ncds9_derived_v0001_20211101
ND9PSEX,-1,No partner reported to be living with CM,2022-01-08 13:13:29.550,ncds9_derived_v0001_20211101
ND9PSEX,1,Male,2022-01-08 13:13:29.550,ncds9_derived_v0001_20211101
ND9PSEX,2,Female,2022-01-08 13:13:29.550,ncds9_derived_v0001_20211101
ND9FATHN,-1,Not applicable,2022-01-08 13:13:29.550,ncds9_derived_v0001_20211101
ND9FATHN,0,No,2022-01-08 13:13:29.550,ncds9_derived_v0001_20211101
ND9FATHN,1,Yes,2022-01-08 13:13:29.550,ncds9_derived_v0001_20211101
ND9MOTHN,-1,Not applicable,2022-01-08 13:13:29.550,ncds9_derived_v0001_20211101
ND9MOTHN,0,No,2022-01-08 13:13:29.550,ncds9_derived_v0001_20211101
ND9MOTHN,1,Yes,2022-01-08 13:13:29.550,ncds9_derived_v0001_20211101
ND9AYCHH,-8,Not enough information,2022-01-08 13:13:29.550,ncds9_derived_v0001_20211101
ND9AYCHH,-1,Not applicable no child under 19 reported in HH,2022-01-08 13:13:29.550,ncds9_derived_v0001_20211101
ND9NC2H,-8,Not enough information,2022-01-08 13:13:29.550,ncds9_derived_v0001_20211101
ND9NC4H,-8,Not enough information,2022-01-08 13:13:29.550,ncds9_derived_v0001_20211101
ND9NC11H,-8,Not enough information,2022-01-08 13:13:29.550,ncds9_derived_v0001_20211101
ND9NC15H,-8,Not enough information,2022-01-08 13:13:29.550,ncds9_derived_v0001_20211101
ND9WCDIE,-9,Refusal,2022-01-08 13:13:29.550,ncds9_derived_v0001_20211101
ND9WCDIE,-8,Not enough information,2022-01-08 13:13:29.550,ncds9_derived_v0001_20211101
ND9WCDIE,-1,Not applicable,2022-01-08 13:13:29.550,ncds9_derived_v0001_20211101
ND9WCDIE,0,No,2022-01-08 13:13:29.550,ncds9_derived_v0001_20211101
ND9WCDIE,1,Yes,2022-01-08 13:13:29.550,ncds9_derived_v0001_20211101
ND9NCDIE,-9,Refusal,2022-01-08 13:13:29.550,ncds9_derived_v0001_20211101
ND9NCDIE,-8,Not enough information,2022-01-08 13:13:29.550,ncds9_derived_v0001_20211101
ND9NCDIE,-1,Not applicable,2022-01-08 13:13:29.550,ncds9_derived_v0001_20211101
ND9TOTCE,-8,Not enough information,2022-01-08 13:13:29.550,ncds9_derived_v0001_20211101
ND9MALIV,-9,Refusal,2022-01-08 13:13:29.550,ncds9_derived_v0001_20211101
ND9MALIV,-8,Not enough information,2022-01-08 13:13:29.550,ncds9_derived_v0001_20211101
ND9MALIV,0,Yes in household,2022-01-08 13:13:29.550,ncds9_derived_v0001_20211101
ND9MALIV,1,Yes,2022-01-08 13:13:29.550,ncds9_derived_v0001_20211101
ND9MALIV,2,No,2022-01-08 13:13:29.550,ncds9_derived_v0001_20211101
ND9MALIV,3,No reported dead previously,2022-01-08 13:13:29.550,ncds9_derived_v0001_20211101
ND9PALIV,-9,Refusal,2022-01-08 13:13:29.550,ncds9_derived_v0001_20211101
ND9PALIV,-8,Not enough information,2022-01-08 13:13:29.550,ncds9_derived_v0001_20211101
ND9PALIV,0,Yes in household,2022-01-08 13:13:29.550,ncds9_derived_v0001_20211101
ND9PALIV,1,Yes,2022-01-08 13:13:29.550,ncds9_derived_v0001_20211101
ND9PALIV,2,No,2022-01-08 13:13:29.550,ncds9_derived_v0001_20211101
ND9PALIV,3,No reported dead previously,2022-01-08 13:13:29.550,ncds9_derived_v0001_20211101
ND9ECACT,-9,Refused,2022-01-08 13:13:29.550,ncds9_derived_v0001_20211101
ND9ECACT,-8,Not enough information,2022-01-08 13:13:29.550,ncds9_derived_v0001_20211101
ND9ECACT,-1,Not applicable,2022-01-08 13:13:29.550,ncds9_derived_v0001_20211101
ND9ECACT,1,Full-time employment,2022-01-08 13:13:29.550,ncds9_derived_v0001_20211101
ND9ECACT,2,Part-time employment,2022-01-08 13:13:29.550,ncds9_derived_v0001_20211101
ND9ECACT,3,Full-time self-employment,2022-01-08 13:13:29.550,ncds9_derived_v0001_20211101
ND9ECACT,4,Part-time self-employment,2022-01-08 13:13:29.550,ncds9_derived_v0001_20211101
ND9ECACT,5,Unemployment,2022-01-08 13:13:29.550,ncds9_derived_v0001_20211101
ND9ECACT,6,Full-time education,2022-01-08 13:13:29.550,ncds9_derived_v0001_20211101
ND9ECACT,7,Govt scheme for employment training,2022-01-08 13:13:29.550,ncds9_derived_v0001_20211101
ND9ECACT,8,Temporary sickness/disablity,2022-01-08 13:13:29.550,ncds9_derived_v0001_20211101
ND9ECACT,9,Permanent sickness/disablity,2022-01-08 13:13:29.550,ncds9_derived_v0001_20211101
ND9ECACT,10,Looking after the home/family,2022-01-08 13:13:29.550,ncds9_derived_v0001_20211101
ND9ECACT,11,Retirement,2022-01-08 13:13:29.550,ncds9_derived_v0001_20211101
ND9ECACT,12,Other,2022-01-08 13:13:29.550,ncds9_derived_v0001_20211101
ND9ECTBC,-1,Not applicable,2022-01-08 13:13:29.550,ncds9_derived_v0001_20211101
ND9ECTBC,1,Yes backcoded (dependent Qs not asked),2022-01-08 13:13:29.550,ncds9_derived_v0001_20211101
ND9PEACT,-9,Refused,2022-01-08 13:13:29.550,ncds9_derived_v0001_20211101
ND9PEACT,-8,Not enough information,2022-01-08 13:13:29.550,ncds9_derived_v0001_20211101
ND9PEACT,-1,No partner reported to be living with CM,2022-01-08 13:13:29.550,ncds9_derived_v0001_20211101
ND9PEACT,1,Full-time employment,2022-01-08 13:13:29.550,ncds9_derived_v0001_20211101
ND9PEACT,2,Part-time employment,2022-01-08 13:13:29.550,ncds9_derived_v0001_20211101
ND9PEACT,3,Full-time self-employment,2022-01-08 13:13:29.550,ncds9_derived_v0001_20211101
ND9PEACT,4,Part-time self-employment,2022-01-08 13:13:29.550,ncds9_derived_v0001_20211101
ND9PEACT,5,Unemployment,2022-01-08 13:13:29.550,ncds9_derived_v0001_20211101
ND9PEACT,6,Full-time education,2022-01-08 13:13:29.550,ncds9_derived_v0001_20211101
ND9PEACT,7,Govt scheme for employment training,2022-01-08 13:13:29.550,ncds9_derived_v0001_20211101
ND9PEACT,8,Temporary sickness/disablity,2022-01-08 13:13:29.550,ncds9_derived_v0001_20211101
ND9PEACT,9,Permanent sickness/disablity,2022-01-08 13:13:29.550,ncds9_derived_v0001_20211101
ND9PEACT,10,Looking after the home/family,2022-01-08 13:13:29.550,ncds9_derived_v0001_20211101
ND9PEACT,11,Retirement,2022-01-08 13:13:29.550,ncds9_derived_v0001_20211101
ND9PEACT,12,Other,2022-01-08 13:13:29.550,ncds9_derived_v0001_20211101
ND9WRBEN,-8,Not enough information,2022-01-08 13:13:29.550,ncds9_derived_v0001_20211101
ND9WRBEN,0,No,2022-01-08 13:13:29.550,ncds9_derived_v0001_20211101
ND9WRBEN,1,Yes,2022-01-08 13:13:29.550,ncds9_derived_v0001_20211101
ND9ACHQ1,-8,not enough information,2022-01-08 13:13:29.550,ncds9_derived_v0001_20211101
ND9ACHQ1,-1,not applicable,2022-01-08 13:13:29.550,ncds9_derived_v0001_20211101
ND9ACHQ1,0,no academic qualification,2022-01-08 13:13:29.550,ncds9_derived_v0001_20211101
ND9ACHQ1,1,gcse d-e,2022-01-08 13:13:29.550,ncds9_derived_v0001_20211101
ND9ACHQ1,2,"cses2-5, other scottish quals",2022-01-08 13:13:29.550,ncds9_derived_v0001_20211101
ND9ACHQ1,3,"gcse a-c, good o levels scot standards",2022-01-08 13:13:29.550,ncds9_derived_v0001_20211101
