variable_name,variable_label,avail_from_dt,table_name
LLC_ID,None,2022-01-08 14:24:05.243,response_1958_2013_v0001_20211101
N622,0-3D Sex of child,2022-01-08 14:24:05.243,response_1958_2013_v0001_20211101
BSTATUS,Birth Status,2022-01-08 14:24:05.243,response_1958_2013_v0001_20211101
COBIRTH,Country of Birth,2022-01-08 14:24:05.243,response_1958_2013_v0001_20211101
MULTIPNO,Twin or triplet identity,2022-01-08 14:24:05.243,response_1958_2013_v0001_20211101
MULTCODE,Corresponding multiple idedntifier,2022-01-08 14:24:05.243,response_1958_2013_v0001_20211101
ETHNICID,Cohort Member Ethnic Group - 6 category Census class,2022-01-08 14:24:05.243,response_1958_2013_v0001_20211101
OUTCME00,Outcome to PMS (1958),2022-01-08 14:24:05.243,response_1958_2013_v0001_20211101
OUTCME01,Outcome to NCDS1 (1965),2022-01-08 14:24:05.243,response_1958_2013_v0001_20211101
OUTCME02,Outcome to NCDS2 (1969),2022-01-08 14:24:05.243,response_1958_2013_v0001_20211101
OUTCME03,Outcome to NCDS3 (1974),2022-01-08 14:24:05.243,response_1958_2013_v0001_20211101
OUTCME04,Outcome to NCDS4 (1981),2022-01-08 14:24:05.243,response_1958_2013_v0001_20211101
OUTCME05,Outcome to NCDS5 (1991),2022-01-08 14:24:05.243,response_1958_2013_v0001_20211101
OUTCME06,Outcome to NCDS6 (2000),2022-01-08 14:24:05.243,response_1958_2013_v0001_20211101
OUTCMEBM,Outcome  to Biomedical (2002),2022-01-08 14:24:05.243,response_1958_2013_v0001_20211101
OUTCME07,Outcome to NCDS7 (2004),2022-01-08 14:24:05.243,response_1958_2013_v0001_20211101
OUTCME08,Outcome to NCDS8 (2008),2022-01-08 14:24:05.243,response_1958_2013_v0001_20211101
OUTCME09,Outcome to NCDS9 (2012),2022-01-08 14:24:05.243,response_1958_2013_v0001_20211101
V3,None,2022-01-08 14:24:05.243,response_1958_2013_v0001_20211101
