variable_name,value_value,value_label,avail_from_dt,table_name
N9RNRANY,-9,Refused,2022-01-08 13:39:55.170,ncds9_relationships_v0001_20211101
N9RNRANY,-8,Don't know,2022-01-08 13:39:55.170,ncds9_relationships_v0001_20211101
N9RNRANY,-1,Not applicable,2022-01-08 13:39:55.170,ncds9_relationships_v0001_20211101
N9RNRANY,1,Yes,2022-01-08 13:39:55.170,ncds9_relationships_v0001_20211101
N9RNRANY,2,No,2022-01-08 13:39:55.170,ncds9_relationships_v0001_20211101
N9RSTY,-9,Refused,2022-01-08 13:39:55.170,ncds9_relationships_v0001_20211101
N9RSTY,-8,Don't know,2022-01-08 13:39:55.170,ncds9_relationships_v0001_20211101
N9RSTY,-1,Not applicable,2022-01-08 13:39:55.170,ncds9_relationships_v0001_20211101
N9RSTY,0,Before 2000,2022-01-08 13:39:55.170,ncds9_relationships_v0001_20211101
N9RSTM,-9,Refused,2022-01-08 13:39:55.170,ncds9_relationships_v0001_20211101
N9RSTM,-8,Don't know,2022-01-08 13:39:55.170,ncds9_relationships_v0001_20211101
N9RSTM,-1,Not applicable,2022-01-08 13:39:55.170,ncds9_relationships_v0001_20211101
N9RSTM,0,Before 2000,2022-01-08 13:39:55.170,ncds9_relationships_v0001_20211101
N9RSTM,1,January,2022-01-08 13:39:55.170,ncds9_relationships_v0001_20211101
N9RSTM,2,February,2022-01-08 13:39:55.170,ncds9_relationships_v0001_20211101
N9RSTM,3,March,2022-01-08 13:39:55.170,ncds9_relationships_v0001_20211101
N9RSTM,4,April,2022-01-08 13:39:55.170,ncds9_relationships_v0001_20211101
N9RSTM,5,May,2022-01-08 13:39:55.170,ncds9_relationships_v0001_20211101
N9RSTM,6,June,2022-01-08 13:39:55.170,ncds9_relationships_v0001_20211101
N9RSTM,7,July,2022-01-08 13:39:55.170,ncds9_relationships_v0001_20211101
N9RSTM,8,August,2022-01-08 13:39:55.170,ncds9_relationships_v0001_20211101
N9RSTM,9,September,2022-01-08 13:39:55.170,ncds9_relationships_v0001_20211101
