variable_name,variable_label,avail_from_dt,table_name
LLC_ID,None,2022-01-02 20:39:29.027,basic_demographic_hhgrid_v0001_20211101
mcs_llc_fid_e,Encrypted Family/Household anonymised ID for LLC,2022-01-02 20:39:29.027,basic_demographic_hhgrid_v0001_20211101
PNUM,Person number whithin an MCS family (excluding Cohort Members),2022-01-02 20:39:29.027,basic_demographic_hhgrid_v0001_20211101
AHPAGE00,Person Age (years),2022-01-02 20:39:29.027,basic_demographic_hhgrid_v0001_20211101
FCNUM00,CM Number,2022-01-02 20:39:29.027,basic_demographic_hhgrid_v0001_20211101
FELIG00,Eligibility for survey: Whether resp eligible for role of Main /(Proxy)Partner,2022-01-02 20:39:29.027,basic_demographic_hhgrid_v0001_20211101
FHPSEX00,Person sex,2022-01-02 20:39:29.027,basic_demographic_hhgrid_v0001_20211101
FHCSEX00,CM Sex,2022-01-02 20:39:29.027,basic_demographic_hhgrid_v0001_20211101
GCNUM00,Cohort Member number within an MCS family,2022-01-02 20:39:29.027,basic_demographic_hhgrid_v0001_20211101
GELIG00,Eligibility for survey: Whether resp eligible for role of Main /(Proxy)Partner,2022-01-02 20:39:29.027,basic_demographic_hhgrid_v0001_20211101
GHPSEX00,Person s (CM)gender / (PAR)sex [corrected or collected first time],2022-01-02 20:39:29.027,basic_demographic_hhgrid_v0001_20211101
GHCSEX00,Person s (CM)gender / (PAR)sex [corrected or collected first time],2022-01-02 20:39:29.027,basic_demographic_hhgrid_v0001_20211101
GACTRY00,Country relabelled,2022-01-02 20:39:29.027,basic_demographic_hhgrid_v0001_20211101
AHCREL00,Relationship to Cohort Member,2022-01-02 20:39:29.027,basic_demographic_hhgrid_v0001_20211101
AHPDBM00,Person Date of Birth (month),2022-01-02 20:39:29.027,basic_demographic_hhgrid_v0001_20211101
AHPDBY00,Person Date of Birth (year),2022-01-02 20:39:29.027,basic_demographic_hhgrid_v0001_20211101
AHPSEX00,Person Sex,2022-01-02 20:39:29.027,basic_demographic_hhgrid_v0001_20211101
FHPAGE00,Person s age last birthday,2022-01-02 20:39:29.027,basic_demographic_hhgrid_v0001_20211101
GHCREL00,Relationship to CM (S7 for CM1),2022-01-02 20:39:29.027,basic_demographic_hhgrid_v0001_20211101
GHPAGE00,Person s age last birthday (calculated if DoB present),2022-01-02 20:39:29.027,basic_demographic_hhgrid_v0001_20211101
