variable_name,variable_label,avail_from_dt,table_name
LLC_ID,None,2022-01-02 19:27:51.660,basic_demographic_cm_v0001_20211101
mcs_llc_fid_e,Encrypted Family/Household anonymised ID for LLC,2022-01-02 19:27:51.660,basic_demographic_cm_v0001_20211101
PNUM,Cohort Member number whithin an MCS family,2022-01-02 19:27:51.660,basic_demographic_cm_v0001_20211101
ADC11E00,DV Cohort Member Ethnic Group - 11 category Census class,2022-01-02 19:27:51.660,basic_demographic_cm_v0001_20211101
BDC11E00,DV Cohort Member Ethnic Group - 11 category Census class,2022-01-02 19:27:51.660,basic_demographic_cm_v0001_20211101
GCMCS7AG,Age at interview to nearest 10th of year,2022-01-02 19:27:51.660,basic_demographic_cm_v0001_20211101
GCAPNT00,Are you currently doing an Apprenticeship?,2022-01-02 19:27:51.660,basic_demographic_cm_v0001_20211101
GCBGFR00,Have you got a [BGFR]?,2022-01-02 19:27:51.660,basic_demographic_cm_v0001_20211101
GCEDUC00,Are you currently going to school or college?  This includes being on study leave or doing exams.          If you are on holiday or off sick at the moment,2022-01-02 19:27:51.660,basic_demographic_cm_v0001_20211101
GCJOBS00,And are you currently doing any kind of paid job? Please only include paid jobs,2022-01-02 19:27:51.660,basic_demographic_cm_v0001_20211101
GCMNAC00,You said that you are doing more than one activity. Which of these things would you say is your main activity? That is the one you spend the most hours doing in a normal week.,2022-01-02 19:27:51.660,basic_demographic_cm_v0001_20211101
GCTRIN00,Are you currently doing any kind of traineeship,2022-01-02 19:27:51.660,basic_demographic_cm_v0001_20211101
GCSOC00_TR3,Cohort Member Job S0C2010 coding [truncated to 3 characters],2022-01-02 19:27:51.660,basic_demographic_cm_v0001_20211101
