variable_name,value_value,value_label,avail_from_dt,table_name
DQ2458,2,No,2022-01-03 02:39:36.043,mcs4_cm_teacher_survey_v0001_20211101
DQ2459,-9,Dont know,2022-01-03 02:39:36.043,mcs4_cm_teacher_survey_v0001_20211101
DQ2459,-1,Not applicable,2022-01-03 02:39:36.043,mcs4_cm_teacher_survey_v0001_20211101
DQ2461,-9,Dont know,2022-01-03 02:39:36.043,mcs4_cm_teacher_survey_v0001_20211101
DQ2461,-1,Not applicable,2022-01-03 02:39:36.043,mcs4_cm_teacher_survey_v0001_20211101
DQ2461,1,Highest,2022-01-03 02:39:36.043,mcs4_cm_teacher_survey_v0001_20211101
DQ2461,2,Middle,2022-01-03 02:39:36.043,mcs4_cm_teacher_survey_v0001_20211101
DQ2461,3,Lowest,2022-01-03 02:39:36.043,mcs4_cm_teacher_survey_v0001_20211101
DQ2462,-9,Dont know,2022-01-03 02:39:36.043,mcs4_cm_teacher_survey_v0001_20211101
DQ2462,-1,Not applicable,2022-01-03 02:39:36.043,mcs4_cm_teacher_survey_v0001_20211101
DQ2462,1,Yes,2022-01-03 02:39:36.043,mcs4_cm_teacher_survey_v0001_20211101
DQ2462,2,No,2022-01-03 02:39:36.043,mcs4_cm_teacher_survey_v0001_20211101
DQ2463,-9,Dont know,2022-01-03 02:39:36.043,mcs4_cm_teacher_survey_v0001_20211101
DQ2463,-1,Not applicable,2022-01-03 02:39:36.043,mcs4_cm_teacher_survey_v0001_20211101
DQ2465,-9,Dont know,2022-01-03 02:39:36.043,mcs4_cm_teacher_survey_v0001_20211101
DQ2465,-1,Not applicable,2022-01-03 02:39:36.043,mcs4_cm_teacher_survey_v0001_20211101
DQ2465,1,Highest,2022-01-03 02:39:36.043,mcs4_cm_teacher_survey_v0001_20211101
DQ2465,2,Middle,2022-01-03 02:39:36.043,mcs4_cm_teacher_survey_v0001_20211101
DQ2465,3,Lowest,2022-01-03 02:39:36.043,mcs4_cm_teacher_survey_v0001_20211101
DQ2466,-9,Dont know,2022-01-03 02:39:36.043,mcs4_cm_teacher_survey_v0001_20211101
DQ2466,-1,Not applicable,2022-01-03 02:39:36.043,mcs4_cm_teacher_survey_v0001_20211101
DQ2466,1,Yes,2022-01-03 02:39:36.043,mcs4_cm_teacher_survey_v0001_20211101
DQ2466,2,No,2022-01-03 02:39:36.043,mcs4_cm_teacher_survey_v0001_20211101
DQ2467,-9,Dont know,2022-01-03 02:39:36.043,mcs4_cm_teacher_survey_v0001_20211101
DQ2467,-1,Not applicable,2022-01-03 02:39:36.043,mcs4_cm_teacher_survey_v0001_20211101
DQ2469,-9,Dont know,2022-01-03 02:39:36.043,mcs4_cm_teacher_survey_v0001_20211101
DQ2469,-1,Not applicable,2022-01-03 02:39:36.043,mcs4_cm_teacher_survey_v0001_20211101
DQ2469,1,Highest,2022-01-03 02:39:36.043,mcs4_cm_teacher_survey_v0001_20211101
DQ2469,2,Middle,2022-01-03 02:39:36.043,mcs4_cm_teacher_survey_v0001_20211101
DQ2469,3,Lowest,2022-01-03 02:39:36.043,mcs4_cm_teacher_survey_v0001_20211101
DQ2470,-9,Dont know,2022-01-03 02:39:36.043,mcs4_cm_teacher_survey_v0001_20211101
DQ2470,-1,Not applicable,2022-01-03 02:39:36.043,mcs4_cm_teacher_survey_v0001_20211101
DQ2470,1,Yes,2022-01-03 02:39:36.043,mcs4_cm_teacher_survey_v0001_20211101
DQ2470,2,No,2022-01-03 02:39:36.043,mcs4_cm_teacher_survey_v0001_20211101
