variable_name,value_value,value_label,avail_from_dt,table_name
EQ1410,-8,Blank,2022-01-03 04:24:49.260,mcs5_cm_teacher_survey_v0001_20211101
EQ1410,0,No,2022-01-03 04:24:49.260,mcs5_cm_teacher_survey_v0001_20211101
EQ1410,1,Yes,2022-01-03 04:24:49.260,mcs5_cm_teacher_survey_v0001_20211101
EQ1411,-8,Blank,2022-01-03 04:24:49.260,mcs5_cm_teacher_survey_v0001_20211101
EQ1411,0,No,2022-01-03 04:24:49.260,mcs5_cm_teacher_survey_v0001_20211101
EQ1411,1,Yes,2022-01-03 04:24:49.260,mcs5_cm_teacher_survey_v0001_20211101
EQ1412,-8,Blank,2022-01-03 04:24:49.260,mcs5_cm_teacher_survey_v0001_20211101
EQ1412,0,No,2022-01-03 04:24:49.260,mcs5_cm_teacher_survey_v0001_20211101
EQ1412,1,Yes,2022-01-03 04:24:49.260,mcs5_cm_teacher_survey_v0001_20211101
EQ1413,-8,Blank,2022-01-03 04:24:49.260,mcs5_cm_teacher_survey_v0001_20211101
EQ1413,0,No,2022-01-03 04:24:49.260,mcs5_cm_teacher_survey_v0001_20211101
EQ1413,1,Yes,2022-01-03 04:24:49.260,mcs5_cm_teacher_survey_v0001_20211101
EQ1414,-8,Blank,2022-01-03 04:24:49.260,mcs5_cm_teacher_survey_v0001_20211101
EQ1414,0,No,2022-01-03 04:24:49.260,mcs5_cm_teacher_survey_v0001_20211101
EQ1414,1,Yes,2022-01-03 04:24:49.260,mcs5_cm_teacher_survey_v0001_20211101
EQ1415,-8,Blank,2022-01-03 04:24:49.260,mcs5_cm_teacher_survey_v0001_20211101
EQ1415,0,No,2022-01-03 04:24:49.260,mcs5_cm_teacher_survey_v0001_20211101
EQ1415,1,Yes,2022-01-03 04:24:49.260,mcs5_cm_teacher_survey_v0001_20211101
EQ1416,-8,Blank,2022-01-03 04:24:49.260,mcs5_cm_teacher_survey_v0001_20211101
EQ1416,0,No,2022-01-03 04:24:49.260,mcs5_cm_teacher_survey_v0001_20211101
EQ1416,1,Yes,2022-01-03 04:24:49.260,mcs5_cm_teacher_survey_v0001_20211101
EQ1417,-8,Blank,2022-01-03 04:24:49.260,mcs5_cm_teacher_survey_v0001_20211101
EQ1417,0,No,2022-01-03 04:24:49.260,mcs5_cm_teacher_survey_v0001_20211101
EQ1417,1,Yes,2022-01-03 04:24:49.260,mcs5_cm_teacher_survey_v0001_20211101
