variable_name,value_value,value_label,avail_from_dt,table_name
BACTRY00,1,England,2022-01-02 21:16:13.450,mcs2_neighbourhood_observations_v0001_20211101
BACTRY00,2,Wales,2022-01-02 21:16:13.450,mcs2_neighbourhood_observations_v0001_20211101
BACTRY00,3,Scotland,2022-01-02 21:16:13.450,mcs2_neighbourhood_observations_v0001_20211101
BACTRY00,4,Northern Ireland,2022-01-02 21:16:13.450,mcs2_neighbourhood_observations_v0001_20211101
BAREGN00,1,North East,2022-01-02 21:16:13.450,mcs2_neighbourhood_observations_v0001_20211101
BAREGN00,2,North West,2022-01-02 21:16:13.450,mcs2_neighbourhood_observations_v0001_20211101
BAREGN00,3,Yorkshire and the Humber,2022-01-02 21:16:13.450,mcs2_neighbourhood_observations_v0001_20211101
BAREGN00,4,East Midlands,2022-01-02 21:16:13.450,mcs2_neighbourhood_observations_v0001_20211101
BAREGN00,5,West Midlands,2022-01-02 21:16:13.450,mcs2_neighbourhood_observations_v0001_20211101
BAREGN00,6,East of England,2022-01-02 21:16:13.450,mcs2_neighbourhood_observations_v0001_20211101
BAREGN00,7,London,2022-01-02 21:16:13.450,mcs2_neighbourhood_observations_v0001_20211101
BAREGN00,8,South East,2022-01-02 21:16:13.450,mcs2_neighbourhood_observations_v0001_20211101
BAREGN00,9,South West,2022-01-02 21:16:13.450,mcs2_neighbourhood_observations_v0001_20211101
BAREGN00,10,Wales,2022-01-02 21:16:13.450,mcs2_neighbourhood_observations_v0001_20211101
BAREGN00,11,Scotland,2022-01-02 21:16:13.450,mcs2_neighbourhood_observations_v0001_20211101
BAREGN00,12,Northern Ireland,2022-01-02 21:16:13.450,mcs2_neighbourhood_observations_v0001_20211101
BAREGN00,13,Not app in IoM Ch Is,2022-01-02 21:16:13.450,mcs2_neighbourhood_observations_v0001_20211101
BNDOWK00,1,Monday,2022-01-02 21:16:13.450,mcs2_neighbourhood_observations_v0001_20211101
BNDOWK00,2,Tuesday,2022-01-02 21:16:13.450,mcs2_neighbourhood_observations_v0001_20211101
