,Source,Block Name,Variable Name,Variable Description,Value,Value Description
535,ALSPAC,serology2y,study_id_e,,,
536,ALSPAC,serology2y,sero2yp_0001a,Participant sent a consent invitation: SERO2,,
537,ALSPAC,serology2y,sero2yp_0001b,Participant completed consent form: SERO2,,
538,ALSPAC,serology2y,sero2yp_0001c, Participant agreed to consent form: SERO2,,
539,ALSPAC,serology2y,sero2yp_0001d,Participant agreed to consent form and passed screening: SERO2,,
540,ALSPAC,serology2y,sero2yp_0001e,Test kit sent to participant: SERO2,,
541,ALSPAC,serology2y,sero2yp_0002,Participant has returned serology results: SERO2,,
542,ALSPAC,serology2y,sero2yp_1000,Numeric N (nucleocapsid) antibody response result (COI): SERO2,,
543,ALSPAC,serology2y,sero2yp_1005,Classification of N (nucleocapsid) antibody response result: SERO2,,
544,ALSPAC,serology2y,sero2yp_1010,Numeric S (spike) antibody response result (COI): SERO2,,
545,ALSPAC,serology2y,sero2yp_1015,Classification of S (spike) antibody response result: SERO2,,
546,ALSPAC,serology2y,sero2yp_1025,Summary of test results: SERO2,,
547,ALSPAC,serology2y,sero2yp_9620,Date sample received by labs (Day): SERO2,,
548,ALSPAC,serology2y,sero2yp_9621,Date sample received by labs (Month): SERO2,,
549,ALSPAC,serology2y,sero2yp_9622,Date sample received by labs (Year): SERO2,,
550,ALSPAC,serology2y,sero2yp_9650,Age sample received (years): SERO2,,
551,ALSPAC,serology2y,sero2yp_9651,Age sample received (months): SERO2,,
552,ALSPAC,serology2y,avail_from_dt,,,
