variable_name,value_value,value_label,avail_from_dt,table_name
W8NCHSEX,-9,Refused,2022-01-10 06:52:34.320,ns8_children_v0001_20211101
W8NCHSEX,-8,Don't know,2022-01-10 06:52:34.320,ns8_children_v0001_20211101
W8NCHSEX,-1,Not applicable,2022-01-10 06:52:34.320,ns8_children_v0001_20211101
W8NCHSEX,1,Male,2022-01-10 06:52:34.320,ns8_children_v0001_20211101
W8NCHSEX,2,Female,2022-01-10 06:52:34.320,ns8_children_v0001_20211101
W8NCHDOBM,-9,Refused,2022-01-10 06:52:34.320,ns8_children_v0001_20211101
W8NCHDOBM,-8,Don't know,2022-01-10 06:52:34.320,ns8_children_v0001_20211101
W8NCHDOBM,-1,Not applicable,2022-01-10 06:52:34.320,ns8_children_v0001_20211101
W8NCHDOBM,1,January,2022-01-10 06:52:34.320,ns8_children_v0001_20211101
W8NCHDOBM,2,February,2022-01-10 06:52:34.320,ns8_children_v0001_20211101
W8NCHDOBM,3,March,2022-01-10 06:52:34.320,ns8_children_v0001_20211101
W8NCHDOBM,4,April,2022-01-10 06:52:34.320,ns8_children_v0001_20211101
W8NCHDOBM,5,May,2022-01-10 06:52:34.320,ns8_children_v0001_20211101
W8NCHDOBM,6,June,2022-01-10 06:52:34.320,ns8_children_v0001_20211101
W8NCHDOBM,7,July,2022-01-10 06:52:34.320,ns8_children_v0001_20211101
W8NCHDOBM,8,August,2022-01-10 06:52:34.320,ns8_children_v0001_20211101
W8NCHDOBM,9,September,2022-01-10 06:52:34.320,ns8_children_v0001_20211101
W8NCHDOBM,10,October,2022-01-10 06:52:34.320,ns8_children_v0001_20211101
W8NCHDOBM,11,November,2022-01-10 06:52:34.320,ns8_children_v0001_20211101
W8NCHDOBM,12,December,2022-01-10 06:52:34.320,ns8_children_v0001_20211101
W8NCHDOBY,-9,Refused,2022-01-10 06:52:34.320,ns8_children_v0001_20211101
W8NCHDOBY,-8,Don't know,2022-01-10 06:52:34.320,ns8_children_v0001_20211101
W8NCHDOBY,-1,Not applicable,2022-01-10 06:52:34.320,ns8_children_v0001_20211101
W8NCHRAGE,-9,Refused,2022-01-10 06:52:34.320,ns8_children_v0001_20211101
W8NCHRAGE,-8,Don't know,2022-01-10 06:52:34.320,ns8_children_v0001_20211101
W8NCHRAGE,-1,Not applicable,2022-01-10 06:52:34.320,ns8_children_v0001_20211101
W8DNCHRAGE,-9,Refused,2022-01-10 06:52:34.320,ns8_children_v0001_20211101
W8DNCHRAGE,-8,Insufficient information,2022-01-10 06:52:34.320,ns8_children_v0001_20211101
W8DNCHRAGE,-1,Not applicable,2022-01-10 06:52:34.320,ns8_children_v0001_20211101
W8NCHREL,-9,Refused,2022-01-10 06:52:34.320,ns8_children_v0001_20211101
W8NCHREL,-8,Don't know,2022-01-10 06:52:34.320,ns8_children_v0001_20211101
W8NCHREL,-1,Not applicable,2022-01-10 06:52:34.320,ns8_children_v0001_20211101
W8NCHREL,1,My own (biological) child,2022-01-10 06:52:34.320,ns8_children_v0001_20211101
