variable_name,value_value,value_label,avail_from_dt,table_name
BD4CNTRY,-1,Unknown,2022-01-10 06:26:42.613,bcs4_derived_v0001_20211101
BD4CNTRY,1,England,2022-01-10 06:26:42.613,bcs4_derived_v0001_20211101
BD4CNTRY,2,Wales,2022-01-10 06:26:42.613,bcs4_derived_v0001_20211101
BD4CNTRY,3,Scotland,2022-01-10 06:26:42.613,bcs4_derived_v0001_20211101
BD4CNTRY,4,Northern Ireland,2022-01-10 06:26:42.613,bcs4_derived_v0001_20211101
BD4REGN,-2,Armed Services,2022-01-10 06:26:42.613,bcs4_derived_v0001_20211101
BD4REGN,-1,Unknown,2022-01-10 06:26:42.613,bcs4_derived_v0001_20211101
BD4REGN,1,North,2022-01-10 06:26:42.613,bcs4_derived_v0001_20211101
BD4REGN,2,Yorks and Humberside,2022-01-10 06:26:42.613,bcs4_derived_v0001_20211101
BD4REGN,3,East Midlands,2022-01-10 06:26:42.613,bcs4_derived_v0001_20211101
BD4REGN,4,East Anglia,2022-01-10 06:26:42.613,bcs4_derived_v0001_20211101
BD4REGN,5,South East,2022-01-10 06:26:42.613,bcs4_derived_v0001_20211101
BD4REGN,6,South West,2022-01-10 06:26:42.613,bcs4_derived_v0001_20211101
BD4REGN,7,West Midlands,2022-01-10 06:26:42.613,bcs4_derived_v0001_20211101
BD4REGN,8,North West,2022-01-10 06:26:42.613,bcs4_derived_v0001_20211101
BD4REGN,9,Wales,2022-01-10 06:26:42.613,bcs4_derived_v0001_20211101
BD4REGN,10,Scotland,2022-01-10 06:26:42.613,bcs4_derived_v0001_20211101
BD4REGN,11,Northern Ireland,2022-01-10 06:26:42.613,bcs4_derived_v0001_20211101
BD4REGN,12,Overseas,2022-01-10 06:26:42.613,bcs4_derived_v0001_20211101
BD4GOR,-1,Unknown,2022-01-10 06:26:42.613,bcs4_derived_v0001_20211101
BD4GOR,1,North East,2022-01-10 06:26:42.613,bcs4_derived_v0001_20211101
BD4GOR,2,North West,2022-01-10 06:26:42.613,bcs4_derived_v0001_20211101
BD4GOR,3,Yorkshire and Humberside,2022-01-10 06:26:42.613,bcs4_derived_v0001_20211101
BD4GOR,4,East Midlands,2022-01-10 06:26:42.613,bcs4_derived_v0001_20211101
BD4GOR,5,West Midlands,2022-01-10 06:26:42.613,bcs4_derived_v0001_20211101
BD4GOR,6,East of England,2022-01-10 06:26:42.613,bcs4_derived_v0001_20211101
BD4GOR,7,London,2022-01-10 06:26:42.613,bcs4_derived_v0001_20211101
BD4GOR,8,South East,2022-01-10 06:26:42.613,bcs4_derived_v0001_20211101
BD4GOR,9,South West,2022-01-10 06:26:42.613,bcs4_derived_v0001_20211101
BD4GOR,10,Wales,2022-01-10 06:26:42.613,bcs4_derived_v0001_20211101
BD4GOR,11,Scotland,2022-01-10 06:26:42.613,bcs4_derived_v0001_20211101
BD4GOR,12,Northern Ireland,2022-01-10 06:26:42.613,bcs4_derived_v0001_20211101
BD4PSOC,-3,parent dead,2022-01-10 06:26:42.613,bcs4_derived_v0001_20211101
BD4PSOC,-2,not stated,2022-01-10 06:26:42.613,bcs4_derived_v0001_20211101
BD4PSOC,-1,no questionnaire,2022-01-10 06:26:42.613,bcs4_derived_v0001_20211101
BD4PSOC,0,student,2022-01-10 06:26:42.613,bcs4_derived_v0001_20211101
BD4PSOC,1,unskilled,2022-01-10 06:26:42.613,bcs4_derived_v0001_20211101
BD4PSOC,2,partly skilled,2022-01-10 06:26:42.613,bcs4_derived_v0001_20211101
BD4PSOC,3,skilled manual,2022-01-10 06:26:42.613,bcs4_derived_v0001_20211101
BD4PSOC,4,skilled non-manual,2022-01-10 06:26:42.613,bcs4_derived_v0001_20211101
BD4PSOC,5,managerial/technical,2022-01-10 06:26:42.613,bcs4_derived_v0001_20211101
BD4PSOC,6,professional,2022-01-10 06:26:42.613,bcs4_derived_v0001_20211101
BD4AGE,-9,Date of Birth - Missing,2022-01-10 06:26:42.613,bcs4_derived_v0001_20211101
BD4AGE,-8,Doc F Completion Date Year - Missing,2022-01-10 06:26:42.613,bcs4_derived_v0001_20211101
BD4AGE,-7,Doc F Completion Date Month - Missing,2022-01-10 06:26:42.613,bcs4_derived_v0001_20211101
BD4AGE,-1,Not computed,2022-01-10 06:26:42.613,bcs4_derived_v0001_20211101
BD4RREAD,-1,Not computed,2022-01-10 06:26:42.613,bcs4_derived_v0001_20211101
BD4READ,-1,Not computed,2022-01-10 06:26:42.613,bcs4_derived_v0001_20211101
BD4RDAGE,-1,Not computed,2022-01-10 06:26:42.613,bcs4_derived_v0001_20211101
BD4MMAL,-2,not stated any questions,2022-01-10 06:26:42.613,bcs4_derived_v0001_20211101
BD4MMAL,-1,Not computed,2022-01-10 06:26:42.613,bcs4_derived_v0001_20211101
BD4MMALA,-2,not stated any questions,2022-01-10 06:26:42.613,bcs4_derived_v0001_20211101
BD4MMALA,-1,Not computed,2022-01-10 06:26:42.613,bcs4_derived_v0001_20211101
BD4MMALA,1,0-80th centile - normal behaviour,2022-01-10 06:26:42.613,bcs4_derived_v0001_20211101
BD4MMALA,2,81st-95th centile-mod. behaviour probs,2022-01-10 06:26:42.613,bcs4_derived_v0001_20211101
BD4MMALA,3,95+ centile - severe behaviour problems,2022-01-10 06:26:42.613,bcs4_derived_v0001_20211101
BD4MMALB,-2,not stated any questions,2022-01-10 06:26:42.613,bcs4_derived_v0001_20211101
BD4MMALB,-1,Not computed,2022-01-10 06:26:42.613,bcs4_derived_v0001_20211101
BD4MMALB,1,0-14,2022-01-10 06:26:42.613,bcs4_derived_v0001_20211101
BD4MMALB,2,15+,2022-01-10 06:26:42.613,bcs4_derived_v0001_20211101
BD4MAL,-2,not stated any questions,2022-01-10 06:26:42.613,bcs4_derived_v0001_20211101
BD4MAL,-1,incomplete info,2022-01-10 06:26:42.613,bcs4_derived_v0001_20211101
BD4MALG,-2,not stated any questions,2022-01-10 06:26:42.613,bcs4_derived_v0001_20211101
BD4MALG,-1,incomplete info,2022-01-10 06:26:42.613,bcs4_derived_v0001_20211101
BD4MALG,1,0-14,2022-01-10 06:26:42.613,bcs4_derived_v0001_20211101
BD4MALG,2,15+,2022-01-10 06:26:42.613,bcs4_derived_v0001_20211101
BD4IN,0,no info,2022-01-10 06:26:42.613,bcs4_derived_v0001_20211101
BD4IN,1,info at age 16,2022-01-10 06:26:42.613,bcs4_derived_v0001_20211101
BD4RUTT,-2,no questions answered,2022-01-10 06:26:42.613,bcs4_derived_v0001_20211101
BD4RUTT,-1,incomplete info,2022-01-10 06:26:42.613,bcs4_derived_v0001_20211101
BD4MRUTG,-2,not stated any questions,2022-01-10 06:26:42.613,bcs4_derived_v0001_20211101
BD4MRUTG,-1,incomplete info,2022-01-10 06:26:42.613,bcs4_derived_v0001_20211101
BD4MRUTG,1,0-80th centile - normal behaviour,2022-01-10 06:26:42.613,bcs4_derived_v0001_20211101
BD4MRUTG,2,81st-95th centile-mod. behaviour probs,2022-01-10 06:26:42.613,bcs4_derived_v0001_20211101
BD4MRUTG,3,95+ centile - severe behaviour problems,2022-01-10 06:26:42.613,bcs4_derived_v0001_20211101
BD4STYPE,-1,Unknown,2022-01-10 06:26:42.613,bcs4_derived_v0001_20211101
