variable_name,value_value,value_label,avail_from_dt,table_name
B10HOMEDM,-9,Refused,2022-01-10 02:23:26.437,bcs10_housing_v0001_20211101
B10HOMEDM,-8,Not known,2022-01-10 02:23:26.437,bcs10_housing_v0001_20211101
B10HOMEDM,-1,Not applicable,2022-01-10 02:23:26.437,bcs10_housing_v0001_20211101
B10HOMEDM,1,January,2022-01-10 02:23:26.437,bcs10_housing_v0001_20211101
B10HOMEDM,2,February,2022-01-10 02:23:26.437,bcs10_housing_v0001_20211101
B10HOMEDM,3,March,2022-01-10 02:23:26.437,bcs10_housing_v0001_20211101
B10HOMEDM,4,April,2022-01-10 02:23:26.437,bcs10_housing_v0001_20211101
B10HOMEDM,5,May,2022-01-10 02:23:26.437,bcs10_housing_v0001_20211101
B10HOMEDM,6,June,2022-01-10 02:23:26.437,bcs10_housing_v0001_20211101
B10HOMEDM,7,July,2022-01-10 02:23:26.437,bcs10_housing_v0001_20211101
B10HOMEDM,8,August,2022-01-10 02:23:26.437,bcs10_housing_v0001_20211101
B10HOMEDM,9,September,2022-01-10 02:23:26.437,bcs10_housing_v0001_20211101
B10HOMEDM,10,October,2022-01-10 02:23:26.437,bcs10_housing_v0001_20211101
B10HOMEDM,11,November,2022-01-10 02:23:26.437,bcs10_housing_v0001_20211101
B10HOMEDM,12,December,2022-01-10 02:23:26.437,bcs10_housing_v0001_20211101
B10HOMEDY,-9,Refused,2022-01-10 02:23:26.437,bcs10_housing_v0001_20211101
B10HOMEDY,-8,Not known,2022-01-10 02:23:26.437,bcs10_housing_v0001_20211101
B10HOMEDY,-1,Not applicable,2022-01-10 02:23:26.437,bcs10_housing_v0001_20211101
B10HOMEI,-9,Refused,2022-01-10 02:23:26.437,bcs10_housing_v0001_20211101
B10HOMEI,-8,Not known,2022-01-10 02:23:26.437,bcs10_housing_v0001_20211101
B10HOMEI,-1,Not applicable,2022-01-10 02:23:26.437,bcs10_housing_v0001_20211101
B10HOMEI,1,Current address,2022-01-10 02:23:26.437,bcs10_housing_v0001_20211101
B10HOMEI,2,Somewhere else,2022-01-10 02:23:26.437,bcs10_housing_v0001_20211101
B10HOMEI,3,SPONTANEOUS: Began having no fixed add.,2022-01-10 02:23:26.437,bcs10_housing_v0001_20211101
B10ADDFX2,-9,Refused,2022-01-10 02:23:26.437,bcs10_housing_v0001_20211101
B10ADDFX2,-8,Not known,2022-01-10 02:23:26.437,bcs10_housing_v0001_20211101
B10ADDFX2,-1,Not applicable,2022-01-10 02:23:26.437,bcs10_housing_v0001_20211101
B10ADDFX2,1,Yes,2022-01-10 02:23:26.437,bcs10_housing_v0001_20211101
B10ADDFX2,2,No,2022-01-10 02:23:26.437,bcs10_housing_v0001_20211101
B10HOMEG,-9,Refused,2022-01-10 02:23:26.437,bcs10_housing_v0001_20211101
B10HOMEG,-8,Not known,2022-01-10 02:23:26.437,bcs10_housing_v0001_20211101
B10HOMEG,-1,Not applicable,2022-01-10 02:23:26.437,bcs10_housing_v0001_20211101
B10HOMEG,1,Wanted to buy,2022-01-10 02:23:26.437,bcs10_housing_v0001_20211101
B10HOMEG,2,Wanted larger home,2022-01-10 02:23:26.437,bcs10_housing_v0001_20211101
B10HOMEG,3,Wanted smaller home,2022-01-10 02:23:26.437,bcs10_housing_v0001_20211101
B10HOMEG,4,Wanted better home,2022-01-10 02:23:26.437,bcs10_housing_v0001_20211101
B10HOMEG,5,Job changed/to be nearer work,2022-01-10 02:23:26.437,bcs10_housing_v0001_20211101
B10HOMEG,6,Moved for health reasons,2022-01-10 02:23:26.437,bcs10_housing_v0001_20211101
B10HOMEG,7,Moved to better area,2022-01-10 02:23:26.437,bcs10_housing_v0001_20211101
B10HOMEG,8,For children's education,2022-01-10 02:23:26.437,bcs10_housing_v0001_20211101
B10HOMEG,9,Wanted place of own,2022-01-10 02:23:26.437,bcs10_housing_v0001_20211101
B10HOMEG,10,Due to a relationship breakdown,2022-01-10 02:23:26.437,bcs10_housing_v0001_20211101
B10HOMEG,11,Due to a new relationship,2022-01-10 02:23:26.437,bcs10_housing_v0001_20211101
B10HOMEG,12,Moved in with friends or family,2022-01-10 02:23:26.437,bcs10_housing_v0001_20211101
B10HOMEG,13,To be nearer relatives,2022-01-10 02:23:26.437,bcs10_housing_v0001_20211101
B10HOMEG,14,Needed cheaper home/couldnâ€™t afford,2022-01-10 02:23:26.437,bcs10_housing_v0001_20211101
B10HOMEG,15,Other reason (PLEASE SPECIFY),2022-01-10 02:23:26.437,bcs10_housing_v0001_20211101
B10HOMEG,18,L.lord to sell/ end lease/ L.lord probs,2022-01-10 02:23:26.437,bcs10_housing_v0001_20211101
B10HOMEG,50,Inherited property,2022-01-10 02:23:26.437,bcs10_housing_v0001_20211101
B10HOMEG,51,Financial reasons eg. Equity release,2022-01-10 02:23:26.437,bcs10_housing_v0001_20211101
B10HOMEG,52,Lld selling/lease end/bad rel with Lld,2022-01-10 02:23:26.437,bcs10_housing_v0001_20211101
B10HOMEG,53,Harassment/Problems with neighbours,2022-01-10 02:23:26.437,bcs10_housing_v0001_20211101
B10HOMEG,94,Other specific answer,2022-01-10 02:23:26.437,bcs10_housing_v0001_20211101
B10HOMEG,95,Vague / Irrelevant answer,2022-01-10 02:23:26.437,bcs10_housing_v0001_20211101
