variable_name,variable_label,avail_from_dt,table_name
LLC_ID,Cohort member anonymised ID for LLC,2022-01-10 04:23:18.517,bcs1_22month_v0001_20211101
b0002,SINGLETON/TWIN CODE OF CHILD,2022-01-10 04:23:18.517,bcs1_22month_v0001_20211101
b0003,RANDOM CONTROL INCLUSION GROUP,2022-01-10 04:23:18.517,bcs1_22month_v0001_20211101
b0004,MULTIPLE BIRTH INCLUSION GROUP,2022-01-10 04:23:18.517,bcs1_22month_v0001_20211101
b0005,POSTMATURE INCLUSION GROUP,2022-01-10 04:23:18.517,bcs1_22month_v0001_20211101
b0006,SMALL FOR DATES INCLUSION GROUP,2022-01-10 04:23:18.517,bcs1_22month_v0001_20211101
b0007,AGE AT EXAMINATION,2022-01-10 04:23:18.517,bcs1_22month_v0001_20211101
b0008,IN WHAT DWELLING WAS THE CHILD LIVING,2022-01-10 04:23:18.517,bcs1_22month_v0001_20211101
b0009,CODE FOR OTHER TYPE OF ACCOMODATION,2022-01-10 04:23:18.517,bcs1_22month_v0001_20211101
b0010,IF NOT WHOLE HOUSE,2022-01-10 04:23:18.517,bcs1_22month_v0001_20211101
b0011,NUMBER OF FLOORS ABOVE GROUND,2022-01-10 04:23:18.517,bcs1_22month_v0001_20211101
b0012,IS THERE A GARDEN TO PLAY IN ?,2022-01-10 04:23:18.517,bcs1_22month_v0001_20211101
b0013,IF NO,2022-01-10 04:23:18.517,bcs1_22month_v0001_20211101
b0014,IF ANSWER (PLAY FACIL.) 'OTHER' WHICH? 1,2022-01-10 04:23:18.517,bcs1_22month_v0001_20211101
b0015,IF ANSWER (PLAY FACIL.) 'OTHER' WHICH? 2,2022-01-10 04:23:18.517,bcs1_22month_v0001_20211101
b0016,SLEEPING ARRANGEMENTS,2022-01-10 04:23:18.517,bcs1_22month_v0001_20211101
b0017,IF ANSWER (SLEEPING A.) 'OTHER' WHICH? 1,2022-01-10 04:23:18.517,bcs1_22month_v0001_20211101
b0018,FATHER'S SOCIAL CLASS,2022-01-10 04:23:18.517,bcs1_22month_v0001_20211101
b0019,IS FATHER SELF EMPLOYED ?,2022-01-10 04:23:18.517,bcs1_22month_v0001_20211101
b0020,IF YES,2022-01-10 04:23:18.517,bcs1_22month_v0001_20211101
b0021,IF NO(SELF EMPLOYED),2022-01-10 04:23:18.517,bcs1_22month_v0001_20211101
b0022,IS FATHER EMPLOYED PRESENTLY ?,2022-01-10 04:23:18.517,bcs1_22month_v0001_20211101
