,Source,Block Name,Variable Name,Variable Description,Value,Value Description
633334,BCS70,COVID_w1,study_id_e,,,
633335,BCS70,COVID_w1,cw1_cnum00,Cohort Member number within an MCS family,-1.0,Not applicable
633336,BCS70,COVID_w1,cw1_cnum00,Cohort Member number within an MCS family,1.0,1st Cohort Member of the family
633337,BCS70,COVID_w1,cw1_cnum00,Cohort Member number within an MCS family,2.0,2nd Cohort Member of the family
633338,BCS70,COVID_w1,cw1_cnum00,Cohort Member number within an MCS family,3.0,3rd Cohort Member of the family
633339,BCS70,COVID_w1,cw1_pnum00,Person number within an MCS family (excl Cohort Members,-1.0,Not applicable
633340,BCS70,COVID_w1,cw1_cohort,Cohort group of respondent,1.0,NCDS
633341,BCS70,COVID_w1,cw1_cohort,Cohort group of respondent,2.0,BCS70
633342,BCS70,COVID_w1,cw1_cohort,Cohort group of respondent,3.0,Next Steps
633343,BCS70,COVID_w1,cw1_cohort,Cohort group of respondent,4.0,MCS CM
633344,BCS70,COVID_w1,cw1_cohort,Cohort group of respondent,5.0,MCS Parent
633345,BCS70,COVID_w1,cw1_psex,Sex of respondent,1.0,Male
633346,BCS70,COVID_w1,cw1_psex,Sex of respondent,2.0,Female
633347,BCS70,COVID_w1,cw1_emigrant,Recorded as Emigrant in issued sample (non-PC),1.0,Lives in UK
633348,BCS70,COVID_w1,cw1_emigrant,Recorded as Emigrant in issued sample (non-PC),2.0,Emigrated
633349,BCS70,COVID_w1,cw1_enddate,Date in May 2020 of survey completion,,
633350,BCS70,COVID_w1,cw1_covid19,Whether respondent has had Coronavirus,-8.0,No information
633351,BCS70,COVID_w1,cw1_covid19,Whether respondent has had Coronavirus,-1.0,Not applicable
633352,BCS70,COVID_w1,cw1_covid19,Whether respondent has had Coronavirus,1.0,"Yes, confirmed by a positive test"
633353,BCS70,COVID_w1,cw1_covid19,Whether respondent has had Coronavirus,2.0,"Yes, based on strong personal suspicion or medical advice"
