,Source,Block Name,Variable Name,Variable Description,Value,Value Description
713509,GENSCOT,ECOSS,study_id_e,,,
713510,GENSCOT,ECOSS,sex,"M=Male, F=Female",F,Female
713511,GENSCOT,ECOSS,sex,"M=Male, F=Female",M,Male
713512,GENSCOT,ECOSS,dt,date pf test,,yyyy-mm-dd
713513,GENSCOT,ECOSS,organism,Original organism,,"Coronavirus 2019-nCoV, Coronavirus 2019-nCoV negative"
713514,GENSCOT,ECOSS,result,Covid test result,,Positive/Negative
713515,GENSCOT,ECOSS,covid,Covid-19 flag,,Flag
713516,GENSCOT,ECOSS,dod,date of death,,yyyy-mm-dd
713517,GENSCOT,ECOSS,death28,flag,,Flag
713518,GENSCOT,ECOSS,ecossid,ECOSS ID,,ECOSS ID
713519,GENSCOT,ECOSS,care_home,Care home ID,,Care Home ID
713520,GENSCOT,ECOSS,avail_from_dt,,,
713521,GENSCOT,ECOSS,pc_area_e,,,
