table_name,variable_name,variable_label,avail_from_dt
COPE2_v0002_20220302,A1,1. In general would you say your health is:,2022-03-26 22:42:14.600
COPE2_v0002_20220302,A2,"2. In general, do you have any health problems that require you to limit your activities?",2022-03-26 22:42:14.600
COPE2_v0002_20220302,A3,3. Do you need someone to help you on a regular basis?,2022-03-26 22:42:14.600
COPE2_v0002_20220302,A4,"4. In general, do you have any health problems that require you to stay at home?",2022-03-26 22:42:14.600
COPE2_v0002_20220302,A5,"5. If you needed, could you count on someone close to you?",2022-03-26 22:42:14.600
COPE2_v0002_20220302,A6,"6. Do you regularly use a stick, walker or wheelchair to move about?",2022-03-26 22:42:14.600
COPE2_v0002_20220302,A7,7. Have you had a flu jab in the last 12 months?,2022-03-26 22:42:14.600
COPE2_v0002_20220302,B8a_1,"8. In this question we would like you to report ANY symptoms of ANY illness you have had over the last 6 months, whether or not you think they were related to COVID-19.Please tick the box to indicate 'Yes' if you have experienced the listed symptom during the three time periods shown below. Unticked boxes will be interpreted as 'No'. - a. Cold or flu symptoms - Yes_Feb-Mar2020",2022-03-26 22:42:14.600
COPE2_v0002_20220302,B8a_2,"8. In this question we would like you to report ANY symptoms of ANY illness you have had over the last 6 months, whether or not you think they were related to COVID-19.Please tick the box to indicate 'Yes' if you have experienced the listed symptom during the three time periods shown below. Unticked boxes will be interpreted as 'No'. - a. Cold or flu symptoms - Yes_Apr-May2020",2022-03-26 22:42:14.600
COPE2_v0002_20220302,B8a_3,"8. In this question we would like you to report ANY symptoms of ANY illness you have had over the last 6 months, whether or not you think they were related to COVID-19.Please tick the box to indicate 'Yes' if you have experienced the listed symptom during the three time periods shown below. Unticked boxes will be interpreted as 'No'. - a. Cold or flu symptoms - Yes_Jun-Jul2020",2022-03-26 22:42:14.600
COPE2_v0002_20220302,B8aa_1,"8. In this question we would like you to report ANY symptoms of ANY illness you have had over the last 6 months, whether or not you think they were related to COVID-19.Please tick the box to indicate 'Yes' if you have experienced the listed symptom during the three time periods shown below. Unticked boxes will be interpreted as 'No'. - aa. Feeling of heaviness in arms or legs - Yes_Feb-Mar2020",2022-03-26 22:42:14.600
COPE2_v0002_20220302,B8aa_2,"8. In this question we would like you to report ANY symptoms of ANY illness you have had over the last 6 months, whether or not you think they were related to COVID-19.Please tick the box to indicate 'Yes' if you have experienced the listed symptom during the three time periods shown below. Unticked boxes will be interpreted as 'No'. - aa. Feeling of heaviness in arms or legs - Yes_Apr-May2020",2022-03-26 22:42:14.600
COPE2_v0002_20220302,B8aa_3,"8. In this question we would like you to report ANY symptoms of ANY illness you have had over the last 6 months, whether or not you think they were related to COVID-19.Please tick the box to indicate 'Yes' if you have experienced the listed symptom during the three time periods shown below. Unticked boxes will be interpreted as 'No'. - aa. Feeling of heaviness in arms or legs - Yes_Jun-Jul2020",2022-03-26 22:42:14.600
COPE2_v0002_20220302,B8ab_1,"8. In this question we would like you to report ANY symptoms of ANY illness you have had over the last 6 months, whether or not you think they were related to COVID-19.Please tick the box to indicate 'Yes' if you have experienced the listed symptom during the three time periods shown below. Unticked boxes will be interpreted as 'No'. - ab. Strong muscle pains or aches - Yes_Feb-Mar2020",2022-03-26 22:42:14.600
COPE2_v0002_20220302,B8ab_2,"8. In this question we would like you to report ANY symptoms of ANY illness you have had over the last 6 months, whether or not you think they were related to COVID-19.Please tick the box to indicate 'Yes' if you have experienced the listed symptom during the three time periods shown below. Unticked boxes will be interpreted as 'No'. - ab. Strong muscle pains or aches - Yes_Apr-May2020",2022-03-26 22:42:14.600
COPE2_v0002_20220302,B8ab_3,"8. In this question we would like you to report ANY symptoms of ANY illness you have had over the last 6 months, whether or not you think they were related to COVID-19.Please tick the box to indicate 'Yes' if you have experienced the listed symptom during the three time periods shown below. Unticked boxes will be interpreted as 'No'. - ab. Strong muscle pains or aches - Yes_Jun-Jul2020",2022-03-26 22:42:14.600
COPE2_v0002_20220302,B8ac_1,"8. In this question we would like you to report ANY symptoms of ANY illness you have had over the last 6 months, whether or not you think they were related to COVID-19.Please tick the box to indicate 'Yes' if you have experienced the listed symptom during the three time periods shown below. Unticked boxes will be interpreted as 'No'. - ac. Shaking or difficulty while walking - Yes_Feb-Mar2020",2022-03-26 22:42:14.600
COPE2_v0002_20220302,B8ac_2,"8. In this question we would like you to report ANY symptoms of ANY illness you have had over the last 6 months, whether or not you think they were related to COVID-19.Please tick the box to indicate 'Yes' if you have experienced the listed symptom during the three time periods shown below. Unticked boxes will be interpreted as 'No'. - ac. Shaking or difficulty while walking - Yes_Apr-May2020",2022-03-26 22:42:14.600
COPE2_v0002_20220302,B8ac_3,"8. In this question we would like you to report ANY symptoms of ANY illness you have had over the last 6 months, whether or not you think they were related to COVID-19.Please tick the box to indicate 'Yes' if you have experienced the listed symptom during the three time periods shown below. Unticked boxes will be interpreted as 'No'. - ac. Shaking or difficulty while walking - Yes_Jun-Jul2020",2022-03-26 22:42:14.600
COPE2_v0002_20220302,B21_5,21. Please tell us what medical attention you sought or received for COVID-19 symptoms?Please tick all that apply. Unticked boxes will be interpreted as 'No'. - Walk-in_Centre,2022-03-26 22:42:14.600
COPE2_v0002_20220302,B22,22. Did you go to Accident and Emergency (A&E) for your COVID-19 symptoms?,2022-03-26 22:42:14.600
COPE2_v0002_20220302,B9,9. Did you have a fever during the last 6 months?,2022-03-26 22:42:14.600
COPE2_v0002_20220302,B10,10. Was your temperature taken?,2022-03-26 22:42:14.600
COPE2_v0002_20220302,B11_1,11. Can you recall your highest temperature reading?,2022-03-26 22:42:14.600
COPE2_v0002_20220302,B11_2,11a. My temperature was:,2022-03-26 22:42:14.600
COPE2_v0002_20220302,B12,12. Who took your highest temperature reading? Tick only one option,2022-03-26 22:42:14.600
COPE2_v0002_20220302,B13,13. Have you had COVID-19?    Tick only one option,2022-03-26 22:42:14.600
COPE2_v0002_20220302,B14_1,14. Please tell us about your previous positive COVID-19 test result (i.e. EXCLUDING the results obtained from this study)Please tick all that apply - Yes_positive_swab,2022-03-26 22:42:14.600
COPE2_v0002_20220302,B8ad_1,"8. In this question we would like you to report ANY symptoms of ANY illness you have had over the last 6 months, whether or not you think they were related to COVID-19.Please tick the box to indicate 'Yes' if you have experienced the listed symptom during the three time periods shown below. Unticked boxes will be interpreted as 'No'. - ad. Phlegm production/chesty cough - Yes_Feb-Mar2020",2022-03-26 22:42:14.600
COPE2_v0002_20220302,B8ad_2,"8. In this question we would like you to report ANY symptoms of ANY illness you have had over the last 6 months, whether or not you think they were related to COVID-19.Please tick the box to indicate 'Yes' if you have experienced the listed symptom during the three time periods shown below. Unticked boxes will be interpreted as 'No'. - ad. Phlegm production/chesty cough - Yes_Apr-May2020",2022-03-26 22:42:14.600
COPE2_v0002_20220302,B8ad_3,"8. In this question we would like you to report ANY symptoms of ANY illness you have had over the last 6 months, whether or not you think they were related to COVID-19.Please tick the box to indicate 'Yes' if you have experienced the listed symptom during the three time periods shown below. Unticked boxes will be interpreted as 'No'. - ad. Phlegm production/chesty cough - Yes_Jun-Jul2020",2022-03-26 22:42:14.600
COPE2_v0002_20220302,B8ae_1,"8. In this question we would like you to report ANY symptoms of ANY illness you have had over the last 6 months, whether or not you think they were related to COVID-19.Please tick the box to indicate 'Yes' if you have experienced the listed symptom during the three time periods shown below. Unticked boxes will be interpreted as 'No'. - ae. Raised, red, itchy welts on the skin or sudden swelling of the face or lips - Yes_Feb-Mar2020",2022-03-26 22:42:14.600
COPE2_v0002_20220302,B8ae_2,"8. In this question we would like you to report ANY symptoms of ANY illness you have had over the last 6 months, whether or not you think they were related to COVID-19.Please tick the box to indicate 'Yes' if you have experienced the listed symptom during the three time periods shown below. Unticked boxes will be interpreted as 'No'. - ae. Raised, red, itchy welts on the skin or sudden swelling of the face or lips - Yes_Apr-May2020",2022-03-26 22:42:14.600
COPE2_v0002_20220302,B8ae_3,"8. In this question we would like you to report ANY symptoms of ANY illness you have had over the last 6 months, whether or not you think they were related to COVID-19.Please tick the box to indicate 'Yes' if you have experienced the listed symptom during the three time periods shown below. Unticked boxes will be interpreted as 'No'. - ae. Raised, red, itchy welts on the skin or sudden swelling of the face or lips - Yes_Jun-Jul2020",2022-03-26 22:42:14.600
COPE2_v0002_20220302,B8af_1,"8. In this question we would like you to report ANY symptoms of ANY illness you have had over the last 6 months, whether or not you think they were related to COVID-19.Please tick the box to indicate 'Yes' if you have experienced the listed symptom during the three time periods shown below. Unticked boxes will be interpreted as 'No'. - af. Red/purple sores or blisters on feet - Yes_Feb-Mar2020",2022-03-26 22:42:14.600
COPE2_v0002_20220302,B8af_2,"8. In this question we would like you to report ANY symptoms of ANY illness you have had over the last 6 months, whether or not you think they were related to COVID-19.Please tick the box to indicate 'Yes' if you have experienced the listed symptom during the three time periods shown below. Unticked boxes will be interpreted as 'No'. - af. Red/purple sores or blisters on feet - Yes_Apr-May2020",2022-03-26 22:42:14.600
COPE2_v0002_20220302,B8af_3,"8. In this question we would like you to report ANY symptoms of ANY illness you have had over the last 6 months, whether or not you think they were related to COVID-19.Please tick the box to indicate 'Yes' if you have experienced the listed symptom during the three time periods shown below. Unticked boxes will be interpreted as 'No'. - af. Red/purple sores or blisters on feet - Yes_Jun-Jul2020",2022-03-26 22:42:14.600
COPE2_v0002_20220302,B8ag_1,"8. In this question we would like you to report ANY symptoms of ANY illness you have had over the last 6 months, whether or not you think they were related to COVID-19.Please tick the box to indicate 'Yes' if you have experienced the listed symptom during the three time periods shown below. Unticked boxes will be interpreted as 'No'. - ag. Confusion, disorientation or drowsiness - Yes_Feb-Mar2020",2022-03-26 22:42:14.600
COPE2_v0002_20220302,B8ag_2,"8. In this question we would like you to report ANY symptoms of ANY illness you have had over the last 6 months, whether or not you think they were related to COVID-19.Please tick the box to indicate 'Yes' if you have experienced the listed symptom during the three time periods shown below. Unticked boxes will be interpreted as 'No'. - ag. Confusion, disorientation or drowsiness - Yes_Apr-May2020",2022-03-26 22:42:14.600
COPE2_v0002_20220302,B8ag_3,"8. In this question we would like you to report ANY symptoms of ANY illness you have had over the last 6 months, whether or not you think they were related to COVID-19.Please tick the box to indicate 'Yes' if you have experienced the listed symptom during the three time periods shown below. Unticked boxes will be interpreted as 'No'. - ag. Confusion, disorientation or drowsiness - Yes_Jun-Jul2020",2022-03-26 22:42:14.600
COPE2_v0002_20220302,B8b_1,"8. In this question we would like you to report ANY symptoms of ANY illness you have had over the last 6 months, whether or not you think they were related to COVID-19.Please tick the box to indicate 'Yes' if you have experienced the listed symptom during the three time periods shown below. Unticked boxes will be interpreted as 'No'. - b. Decrease in appetite - Yes_Feb-Mar2020",2022-03-26 22:42:14.600
COPE2_v0002_20220302,B8b_2,"8. In this question we would like you to report ANY symptoms of ANY illness you have had over the last 6 months, whether or not you think they were related to COVID-19.Please tick the box to indicate 'Yes' if you have experienced the listed symptom during the three time periods shown below. Unticked boxes will be interpreted as 'No'. - b. Decrease in appetite - Yes_Apr-May2020",2022-03-26 22:42:14.600
COPE2_v0002_20220302,B14_1_Date,14. Please tell us about your previous positive COVID-19 test result (i.e. EXCLUDING the results obtained from this study) When was your first positive swab test?,2022-03-26 22:42:14.600
COPE2_v0002_20220302,B14_2,14. Please tell us about your previous positive COVID-19 test result (i.e. EXCLUDING the results obtained from this study)Please tick all that apply - Yes_positive_antibody_test,2022-03-26 22:42:14.600
COPE2_v0002_20220302,B14_2_Date,14. Please tell us about your previous positive COVID-19 test result (i.e. EXCLUDING the results obtained from this study) When was your first positive antibody test?,2022-03-26 22:42:14.600
COPE2_v0002_20220302,B15,15. How long did you experience COVID-19 symptoms in total (i.e. even mild symptoms and fluctuations in symptoms)?,2022-03-26 22:42:14.600
COPE2_v0002_20220302,B16_Date,"16. When did the first symptom you attribute to COVID-19 start? If you can???t recall exactly, please give your best estimation.",2022-03-26 22:42:14.600
COPE2_v0002_20220302,B8b_3,"8. In this question we would like you to report ANY symptoms of ANY illness you have had over the last 6 months, whether or not you think they were related to COVID-19.Please tick the box to indicate 'Yes' if you have experienced the listed symptom during the three time periods shown below. Unticked boxes will be interpreted as 'No'. - b. Decrease in appetite - Yes_Jun-Jul2020",2022-03-26 22:42:14.600
COPE2_v0002_20220302,B8c_1,"8. In this question we would like you to report ANY symptoms of ANY illness you have had over the last 6 months, whether or not you think they were related to COVID-19.Please tick the box to indicate 'Yes' if you have experienced the listed symptom during the three time periods shown below. Unticked boxes will be interpreted as 'No'. - c. Nausea and/or vomiting - Yes_Feb-Mar2020",2022-03-26 22:42:14.600
COPE2_v0002_20220302,B8c_2,"8. In this question we would like you to report ANY symptoms of ANY illness you have had over the last 6 months, whether or not you think they were related to COVID-19.Please tick the box to indicate 'Yes' if you have experienced the listed symptom during the three time periods shown below. Unticked boxes will be interpreted as 'No'. - c. Nausea and/or vomiting - Yes_Apr-May2020",2022-03-26 22:42:14.600
