variable_name,variable_label,avail_from_dt,table_name
study_id,,2022-03-17 13:06:36.290,ca_indresp_w_v0002_20220118
psu,Primary sampling unit,2022-03-17 13:06:36.290,ca_indresp_w_v0002_20220118
strata,Strata,2022-03-17 13:06:36.290,ca_indresp_w_v0002_20220118
birthy,Year of birth,2022-03-17 13:06:36.290,ca_indresp_w_v0002_20220118
racel_dv,Ethnic group incorp. all waves; codings; modes and bhps,2022-03-17 13:06:36.290,ca_indresp_w_v0002_20220118
bornuk_dv,Born in UK (derived),2022-03-17 13:06:36.290,ca_indresp_w_v0002_20220118
i_ioutcome,Individual outcome  ,2022-03-17 13:06:36.290,ca_indresp_w_v0002_20220118
j_ioutcome,Individual outcome,2022-03-17 13:06:36.290,ca_indresp_w_v0002_20220118
k_ioutcome,Individual outcome,2022-03-17 13:06:36.290,ca_indresp_w_v0002_20220118
ca_dobchk,Check respondent date of birth,2022-03-17 13:06:36.290,ca_indresp_w_v0002_20220118
ca_age,Age - derived,2022-03-17 13:06:36.290,ca_indresp_w_v0002_20220118
ca_sex,Respondent sex,2022-03-17 13:06:36.290,ca_indresp_w_v0002_20220118
ca_addrchk,Address check,2022-03-17 13:06:36.290,ca_indresp_w_v0002_20220118
ca_couple,Living with a partner,2022-03-17 13:06:36.290,ca_indresp_w_v0002_20220118
ca_hhcompa,Number of household members aged 0-4; excluding respondent,2022-03-17 13:06:36.290,ca_indresp_w_v0002_20220118
ca_hhcompb,Number of household members aged 5-15; excluding respondent,2022-03-17 13:06:36.290,ca_indresp_w_v0002_20220118
ca_hhcompc,Number of household members aged 16-18; excluding respondent,2022-03-17 13:06:36.290,ca_indresp_w_v0002_20220118
ca_hhcompd,Number of household members aged 19-69; excluding respondent,2022-03-17 13:06:36.290,ca_indresp_w_v0002_20220118
ca_hhcompe,Number of household members aged 70 or older; excluding respondent,2022-03-17 13:06:36.290,ca_indresp_w_v0002_20220118
ca_clinvuln_dv,At risk of serious illness from COVID-19,2022-03-17 13:06:36.290,ca_indresp_w_v0002_20220118
ca_hadsymp,Has had symptoms that could be coronavirus,2022-03-17 13:06:36.290,ca_indresp_w_v0002_20220118
ca_hassymp,Has symptoms that could be coronavirus,2022-03-17 13:06:36.290,ca_indresp_w_v0002_20220118
ca_symptoms1,Symptoms - High temperature,2022-03-17 13:06:36.290,ca_indresp_w_v0002_20220118
ca_symptoms2,Symptoms - A new continuous cough,2022-03-17 13:06:36.290,ca_indresp_w_v0002_20220118
ca_symptoms3,Symptoms - Shortness of breath or trouble breathing,2022-03-17 13:06:36.290,ca_indresp_w_v0002_20220118
ca_symptoms4,Symptoms - Runny or stuffy nose,2022-03-17 13:06:36.290,ca_indresp_w_v0002_20220118
ca_symptoms5,Symptoms - Muscle or body aches,2022-03-17 13:06:36.290,ca_indresp_w_v0002_20220118
ca_symptoms6,Symptoms  - Headaches,2022-03-17 13:06:36.290,ca_indresp_w_v0002_20220118
ca_symptoms7,Symptoms - Sore throat,2022-03-17 13:06:36.290,ca_indresp_w_v0002_20220118
ca_symptoms8,Symptoms - Fatigue,2022-03-17 13:06:36.290,ca_indresp_w_v0002_20220118
ca_symptoms9,Symptoms - Diarrhoea/Digestive issues/Upset stomach,2022-03-17 13:06:36.290,ca_indresp_w_v0002_20220118
