variable_name,value_value,value_label,avail_from_dt,table_name
perid,-9,Refused,2021-12-27 20:55:48.470,wave_9_elsa_data_eul_cf_v0001_20211101
perid,-8,Don't know,2021-12-27 20:55:48.470,wave_9_elsa_data_eul_cf_v0001_20211101
perid,-1,Not applicable,2021-12-27 20:55:48.470,wave_9_elsa_data_eul_cf_v0001_20211101
iintdatm,-9,Refused,2021-12-27 20:55:48.470,wave_9_elsa_data_eul_cf_v0001_20211101
iintdatm,-8,Don't know,2021-12-27 20:55:48.470,wave_9_elsa_data_eul_cf_v0001_20211101
iintdatm,-1,Not applicable,2021-12-27 20:55:48.470,wave_9_elsa_data_eul_cf_v0001_20211101
iintdatm,1,January,2021-12-27 20:55:48.470,wave_9_elsa_data_eul_cf_v0001_20211101
iintdatm,2,February,2021-12-27 20:55:48.470,wave_9_elsa_data_eul_cf_v0001_20211101
iintdatm,3,March,2021-12-27 20:55:48.470,wave_9_elsa_data_eul_cf_v0001_20211101
iintdatm,4,April,2021-12-27 20:55:48.470,wave_9_elsa_data_eul_cf_v0001_20211101
iintdatm,5,May,2021-12-27 20:55:48.470,wave_9_elsa_data_eul_cf_v0001_20211101
iintdatm,6,June,2021-12-27 20:55:48.470,wave_9_elsa_data_eul_cf_v0001_20211101
iintdatm,7,July,2021-12-27 20:55:48.470,wave_9_elsa_data_eul_cf_v0001_20211101
iintdatm,8,August,2021-12-27 20:55:48.470,wave_9_elsa_data_eul_cf_v0001_20211101
iintdatm,9,September,2021-12-27 20:55:48.470,wave_9_elsa_data_eul_cf_v0001_20211101
iintdatm,10,October,2021-12-27 20:55:48.470,wave_9_elsa_data_eul_cf_v0001_20211101
iintdatm,11,November,2021-12-27 20:55:48.470,wave_9_elsa_data_eul_cf_v0001_20211101
iintdatm,12,December,2021-12-27 20:55:48.470,wave_9_elsa_data_eul_cf_v0001_20211101
cfmetm,-9,Refused,2021-12-27 20:55:48.470,wave_9_elsa_data_eul_cf_v0001_20211101
cfmetm,-8,Don't Know,2021-12-27 20:55:48.470,wave_9_elsa_data_eul_cf_v0001_20211101
cfmetm,-1,Not applicable,2021-12-27 20:55:48.470,wave_9_elsa_data_eul_cf_v0001_20211101
cfmetm,1,Excellent,2021-12-27 20:55:48.470,wave_9_elsa_data_eul_cf_v0001_20211101
cfmetm,2,Very good,2021-12-27 20:55:48.470,wave_9_elsa_data_eul_cf_v0001_20211101
cfmetm,3,Good,2021-12-27 20:55:48.470,wave_9_elsa_data_eul_cf_v0001_20211101
cfmetm,4,Fair,2021-12-27 20:55:48.470,wave_9_elsa_data_eul_cf_v0001_20211101
cfmetm,5,Poor,2021-12-27 20:55:48.470,wave_9_elsa_data_eul_cf_v0001_20211101
cfmetmt,-9,Refused,2021-12-27 20:55:48.470,wave_9_elsa_data_eul_cf_v0001_20211101
cfmetmt,-8,Don't Know,2021-12-27 20:55:48.470,wave_9_elsa_data_eul_cf_v0001_20211101
cfmetmt,-1,Not applicable,2021-12-27 20:55:48.470,wave_9_elsa_data_eul_cf_v0001_20211101
cfmetmt,1,Better now,2021-12-27 20:55:48.470,wave_9_elsa_data_eul_cf_v0001_20211101
cfmetmt,2,About the same,2021-12-27 20:55:48.470,wave_9_elsa_data_eul_cf_v0001_20211101
cfmetmt,3,Worse now than it was then,2021-12-27 20:55:48.470,wave_9_elsa_data_eul_cf_v0001_20211101
cfmap,-9,Refused,2021-12-27 20:55:48.470,wave_9_elsa_data_eul_cf_v0001_20211101
cfmap,-8,Don't Know,2021-12-27 20:55:48.470,wave_9_elsa_data_eul_cf_v0001_20211101
cfmap,-1,Not applicable,2021-12-27 20:55:48.470,wave_9_elsa_data_eul_cf_v0001_20211101
cfmap,1,Excellent,2021-12-27 20:55:48.470,wave_9_elsa_data_eul_cf_v0001_20211101
cfmap,2,Very good,2021-12-27 20:55:48.470,wave_9_elsa_data_eul_cf_v0001_20211101
cfmap,3,Good,2021-12-27 20:55:48.470,wave_9_elsa_data_eul_cf_v0001_20211101
cfmap,4,Fair,2021-12-27 20:55:48.470,wave_9_elsa_data_eul_cf_v0001_20211101
cfmap,5,Poor,2021-12-27 20:55:48.470,wave_9_elsa_data_eul_cf_v0001_20211101
cfmaty,-9,Refused,2021-12-27 20:55:48.470,wave_9_elsa_data_eul_cf_v0001_20211101
cfmaty,-8,Don't Know,2021-12-27 20:55:48.470,wave_9_elsa_data_eul_cf_v0001_20211101
cfmaty,-1,Not applicable,2021-12-27 20:55:48.470,wave_9_elsa_data_eul_cf_v0001_20211101
cfmaty,1,Better now,2021-12-27 20:55:48.470,wave_9_elsa_data_eul_cf_v0001_20211101
cfmaty,2,About the same,2021-12-27 20:55:48.470,wave_9_elsa_data_eul_cf_v0001_20211101
cfmaty,3,Worse now than they were then,2021-12-27 20:55:48.470,wave_9_elsa_data_eul_cf_v0001_20211101
cfdatd,-9,Refused,2021-12-27 20:55:48.470,wave_9_elsa_data_eul_cf_v0001_20211101
cfdatd,-8,Don't Know,2021-12-27 20:55:48.470,wave_9_elsa_data_eul_cf_v0001_20211101
cfdatd,-1,Not applicable,2021-12-27 20:55:48.470,wave_9_elsa_data_eul_cf_v0001_20211101
