variable_name,variable_label,avail_from_dt,table_name
study_id,,2022-03-17 12:43:08.860,wave_9_elsa_data_eul_fq_v0001_20211101
idahhw9,Analytical Wave 9 household serial number,2022-03-17 12:43:08.860,wave_9_elsa_data_eul_fq_v0001_20211101
perid,Person number in household,2022-03-17 12:43:08.860,wave_9_elsa_data_eul_fq_v0001_20211101
iintdatd,interview day   - individual interview,2022-03-17 12:43:08.860,wave_9_elsa_data_eul_fq_v0001_20211101
iintdatm,interview month - individual interview,2022-03-17 12:43:08.860,wave_9_elsa_data_eul_fq_v0001_20211101
iintdaty,interview year  - individual interview,2022-03-17 12:43:08.860,wave_9_elsa_data_eul_fq_v0001_20211101
fqmqua,Whether obtained qualifications since last interview,2022-03-17 12:43:08.860,wave_9_elsa_data_eul_fq_v0001_20211101
fqaqua,Whether has any qualifications (listed on card),2022-03-17 12:43:08.860,wave_9_elsa_data_eul_fq_v0001_20211101
fqquadeg,Qualification type: degree/degree level qualification (including higher degree),2022-03-17 12:43:08.860,wave_9_elsa_data_eul_fq_v0001_20211101
fqquatea,Qualification type: teaching qualification,2022-03-17 12:43:08.860,wave_9_elsa_data_eul_fq_v0001_20211101
fqquanur,Qualification type: nursing qualifications SRN; SCM; SEN; RGN; RM; RHV; Midwife,2022-03-17 12:43:08.860,wave_9_elsa_data_eul_fq_v0001_20211101
fqquahnc,Qualification type: HNC/HND; BEC/TEC Higher; BTEC Higher/SCOTECH Higher,2022-03-17 12:43:08.860,wave_9_elsa_data_eul_fq_v0001_20211101
fqquaonc,Qualification type: ONC/OND/BEC/TEC/BTEC not higher,2022-03-17 12:43:08.860,wave_9_elsa_data_eul_fq_v0001_20211101
fqquacgf,Qualification type: City and Guilds Full Technological Certificate,2022-03-17 12:43:08.860,wave_9_elsa_data_eul_fq_v0001_20211101
fqquacga,Qualification type: City and Guilds Advanced/Final Level,2022-03-17 12:43:08.860,wave_9_elsa_data_eul_fq_v0001_20211101
fqquacgo,Qualification type: City and Guilds Craft/Ordinary Level,2022-03-17 12:43:08.860,wave_9_elsa_data_eul_fq_v0001_20211101
fqquaale,Qualification type: A-levels/Higher School Certificate,2022-03-17 12:43:08.860,wave_9_elsa_data_eul_fq_v0001_20211101
fqquaasl,Qualification type: AS level,2022-03-17 12:43:08.860,wave_9_elsa_data_eul_fq_v0001_20211101
fqquaslc,Qualification type: SLC/SCE/SUPE at Higher Grade or Certificate of Sixth Year St,2022-03-17 12:43:08.860,wave_9_elsa_data_eul_fq_v0001_20211101
fqquaolp,Qualification type: O-level passes taken in 1975 or earlier,2022-03-17 12:43:08.860,wave_9_elsa_data_eul_fq_v0001_20211101
fqquaola,Qualification type: O-level passes taken after 1975 GRADES A-C,2022-03-17 12:43:08.860,wave_9_elsa_data_eul_fq_v0001_20211101
fqquaold,Qualification type: O-level passes taken after 1975 GRADES D-E,2022-03-17 12:43:08.860,wave_9_elsa_data_eul_fq_v0001_20211101
fqquagca,Qualification type: GCSE GRADES A-C,2022-03-17 12:43:08.860,wave_9_elsa_data_eul_fq_v0001_20211101
fqquagcd,Qualification type: GCSE GRADES D-G,2022-03-17 12:43:08.860,wave_9_elsa_data_eul_fq_v0001_20211101
fqquacs1,Qualification type: CSE GRADE 1/SCE BANDS A-C/Standard Grade LEVEL 1-3,2022-03-17 12:43:08.860,wave_9_elsa_data_eul_fq_v0001_20211101
fqquacs2,Qualification type: CSE GRADES 2-5/SCE Ordinary BANDS D-E,2022-03-17 12:43:08.860,wave_9_elsa_data_eul_fq_v0001_20211101
fqquacsu,Qualification type: CSE Ungraded,2022-03-17 12:43:08.860,wave_9_elsa_data_eul_fq_v0001_20211101
fqquasll,Qualification type: SLC Lower,2022-03-17 12:43:08.860,wave_9_elsa_data_eul_fq_v0001_20211101
fqquasup,Qualification type: SUPE Lower or Ordinary,2022-03-17 12:43:08.860,wave_9_elsa_data_eul_fq_v0001_20211101
fqquamat,Qualification type: School Certificate or Matric,2022-03-17 12:43:08.860,wave_9_elsa_data_eul_fq_v0001_20211101
fqquanv5,Qualification type: NVQ Level 5,2022-03-17 12:43:08.860,wave_9_elsa_data_eul_fq_v0001_20211101
fqquanv4,Qualification type: NVQ Level 4,2022-03-17 12:43:08.860,wave_9_elsa_data_eul_fq_v0001_20211101
fqquanv3,Qualification type: NVQ Level 3/Advanced level GNVQ,2022-03-17 12:43:08.860,wave_9_elsa_data_eul_fq_v0001_20211101
fqquanv2,Qualification type: NVQ Level 2/Intermediate level GNVQ,2022-03-17 12:43:08.860,wave_9_elsa_data_eul_fq_v0001_20211101
fqquanv1,Qualification type: NVQ Level 1/Foundation level GNVQ,2022-03-17 12:43:08.860,wave_9_elsa_data_eul_fq_v0001_20211101
fqquatra,Qualification type: recognised trade apprenticeship completed,2022-03-17 12:43:08.860,wave_9_elsa_data_eul_fq_v0001_20211101
fqquacle,Qualification type: clerical or commercial qualification (e.g. typing/book-keepi,2022-03-17 12:43:08.860,wave_9_elsa_data_eul_fq_v0001_20211101
fqqua95,Qualification type: other qualification,2022-03-17 12:43:08.860,wave_9_elsa_data_eul_fq_v0001_20211101
fqqumdeg,Qualification type: degree/degree level qualification (including higher degree) ,2022-03-17 12:43:08.860,wave_9_elsa_data_eul_fq_v0001_20211101
fqqumtea,Qualification type: teaching qualification (merged),2022-03-17 12:43:08.860,wave_9_elsa_data_eul_fq_v0001_20211101
fqqumnur,Qualification type: nursing qualifications SRN; SCM; SEN; RGN; RM; RHV; Midwife ,2022-03-17 12:43:08.860,wave_9_elsa_data_eul_fq_v0001_20211101
fqqumhnc,Qualification type: HNC/HND; BEC/TEC Higher; BTEC Higher/SCOTECH Higher (merged),2022-03-17 12:43:08.860,wave_9_elsa_data_eul_fq_v0001_20211101
fqqumonc,Qualification type: ONC/OND/BEC/TEC/BTEC not higher (merged),2022-03-17 12:43:08.860,wave_9_elsa_data_eul_fq_v0001_20211101
fqqumcgf,Qualification type: City and Guilds Full Technological Certificate (merged),2022-03-17 12:43:08.860,wave_9_elsa_data_eul_fq_v0001_20211101
fqqumcga,Qualification type: City and Guilds Advanced/Final Level (merged),2022-03-17 12:43:08.860,wave_9_elsa_data_eul_fq_v0001_20211101
fqqumcgo,Qualification type: City and Guilds Craft/Ordinary Level (merged),2022-03-17 12:43:08.860,wave_9_elsa_data_eul_fq_v0001_20211101
fqqumale,Qualification type: A-levels/Higher School Certificate (merged),2022-03-17 12:43:08.860,wave_9_elsa_data_eul_fq_v0001_20211101
fqqumasl,Qualification type: AS level (merged),2022-03-17 12:43:08.860,wave_9_elsa_data_eul_fq_v0001_20211101
fqqumslc,Qualification type: SLC/SCE/SUPE at Higher Grade or Certificate of Sixth Year St,2022-03-17 12:43:08.860,wave_9_elsa_data_eul_fq_v0001_20211101
fqqumolp,Qualification type: O-level passes taken in 1975 or earlier (merged),2022-03-17 12:43:08.860,wave_9_elsa_data_eul_fq_v0001_20211101
fqqumola,Qualification type: O-level passes taken after 1975 GRADES A-C (merged),2022-03-17 12:43:08.860,wave_9_elsa_data_eul_fq_v0001_20211101
