variable_name,value_value,value_label,avail_from_dt,table_name
perid,-9,Refused,2021-12-27 22:04:55.187,wave_9_elsa_data_eul_spsc_v0001_20211101
perid,-8,Don't know,2021-12-27 22:04:55.187,wave_9_elsa_data_eul_spsc_v0001_20211101
perid,-1,Not applicable,2021-12-27 22:04:55.187,wave_9_elsa_data_eul_spsc_v0001_20211101
iintdatm,-9,Refused,2021-12-27 22:04:55.187,wave_9_elsa_data_eul_spsc_v0001_20211101
iintdatm,-8,Don't know,2021-12-27 22:04:55.187,wave_9_elsa_data_eul_spsc_v0001_20211101
iintdatm,-1,Not applicable,2021-12-27 22:04:55.187,wave_9_elsa_data_eul_spsc_v0001_20211101
iintdatm,1,January,2021-12-27 22:04:55.187,wave_9_elsa_data_eul_spsc_v0001_20211101
iintdatm,2,February,2021-12-27 22:04:55.187,wave_9_elsa_data_eul_spsc_v0001_20211101
iintdatm,3,March,2021-12-27 22:04:55.187,wave_9_elsa_data_eul_spsc_v0001_20211101
iintdatm,4,April,2021-12-27 22:04:55.187,wave_9_elsa_data_eul_spsc_v0001_20211101
iintdatm,5,May,2021-12-27 22:04:55.187,wave_9_elsa_data_eul_spsc_v0001_20211101
iintdatm,6,June,2021-12-27 22:04:55.187,wave_9_elsa_data_eul_spsc_v0001_20211101
iintdatm,7,July,2021-12-27 22:04:55.187,wave_9_elsa_data_eul_spsc_v0001_20211101
iintdatm,8,August,2021-12-27 22:04:55.187,wave_9_elsa_data_eul_spsc_v0001_20211101
iintdatm,9,September,2021-12-27 22:04:55.187,wave_9_elsa_data_eul_spsc_v0001_20211101
iintdatm,10,October,2021-12-27 22:04:55.187,wave_9_elsa_data_eul_spsc_v0001_20211101
iintdatm,11,November,2021-12-27 22:04:55.187,wave_9_elsa_data_eul_spsc_v0001_20211101
iintdatm,12,December,2021-12-27 22:04:55.187,wave_9_elsa_data_eul_spsc_v0001_20211101
spcar,-9,Refused,2021-12-27 22:04:55.187,wave_9_elsa_data_eul_spsc_v0001_20211101
spcar,-8,Don't Know,2021-12-27 22:04:55.187,wave_9_elsa_data_eul_spsc_v0001_20211101
spcar,-1,Not applicable,2021-12-27 22:04:55.187,wave_9_elsa_data_eul_spsc_v0001_20211101
spcar,1,Yes,2021-12-27 22:04:55.187,wave_9_elsa_data_eul_spsc_v0001_20211101
spcar,2,No,2021-12-27 22:04:55.187,wave_9_elsa_data_eul_spsc_v0001_20211101
spcara,-9,Refused,2021-12-27 22:04:55.187,wave_9_elsa_data_eul_spsc_v0001_20211101
spcara,-8,Don't Know,2021-12-27 22:04:55.187,wave_9_elsa_data_eul_spsc_v0001_20211101
spcara,-1,Not applicable,2021-12-27 22:04:55.187,wave_9_elsa_data_eul_spsc_v0001_20211101
spcara,1,Yes,2021-12-27 22:04:55.187,wave_9_elsa_data_eul_spsc_v0001_20211101
spcara,2,"No, passenger only",2021-12-27 22:04:55.187,wave_9_elsa_data_eul_spsc_v0001_20211101
spcarb,-9,Refused,2021-12-27 22:04:55.187,wave_9_elsa_data_eul_spsc_v0001_20211101
spcarb,-8,Don't Know,2021-12-27 22:04:55.187,wave_9_elsa_data_eul_spsc_v0001_20211101
spcarb,-1,Not applicable,2021-12-27 22:04:55.187,wave_9_elsa_data_eul_spsc_v0001_20211101
spcarb,1,Yes,2021-12-27 22:04:55.187,wave_9_elsa_data_eul_spsc_v0001_20211101
spcarb,2,No,2021-12-27 22:04:55.187,wave_9_elsa_data_eul_spsc_v0001_20211101
sptraa,-9,Refused,2021-12-27 22:04:55.187,wave_9_elsa_data_eul_spsc_v0001_20211101
sptraa,-8,Don't Know,2021-12-27 22:04:55.187,wave_9_elsa_data_eul_spsc_v0001_20211101
sptraa,-1,Not applicable,2021-12-27 22:04:55.187,wave_9_elsa_data_eul_spsc_v0001_20211101
sptraa,1,Every day or nearly every day,2021-12-27 22:04:55.187,wave_9_elsa_data_eul_spsc_v0001_20211101
sptraa,2,Two or three times a week,2021-12-27 22:04:55.187,wave_9_elsa_data_eul_spsc_v0001_20211101
sptraa,3,Once a week,2021-12-27 22:04:55.187,wave_9_elsa_data_eul_spsc_v0001_20211101
sptraa,4,Two or three times a month,2021-12-27 22:04:55.187,wave_9_elsa_data_eul_spsc_v0001_20211101
sptraa,5,Once a month or less,2021-12-27 22:04:55.187,wave_9_elsa_data_eul_spsc_v0001_20211101
sptraa,6,Never,2021-12-27 22:04:55.187,wave_9_elsa_data_eul_spsc_v0001_20211101
sptrab1,-9,Refused,2021-12-27 22:04:55.187,wave_9_elsa_data_eul_spsc_v0001_20211101
sptrab1,-8,Don't Know,2021-12-27 22:04:55.187,wave_9_elsa_data_eul_spsc_v0001_20211101
sptrab1,-1,Not applicable,2021-12-27 22:04:55.187,wave_9_elsa_data_eul_spsc_v0001_20211101
sptrab1,0,Not mentioned,2021-12-27 22:04:55.187,wave_9_elsa_data_eul_spsc_v0001_20211101
sptrab1,1,Mentioned,2021-12-27 22:04:55.187,wave_9_elsa_data_eul_spsc_v0001_20211101
sptrab2,-9,Refused,2021-12-27 22:04:55.187,wave_9_elsa_data_eul_spsc_v0001_20211101
sptrab2,-8,Don't Know,2021-12-27 22:04:55.187,wave_9_elsa_data_eul_spsc_v0001_20211101
sptrab2,-1,Not applicable,2021-12-27 22:04:55.187,wave_9_elsa_data_eul_spsc_v0001_20211101
sptrab2,0,Not mentioned,2021-12-27 22:04:55.187,wave_9_elsa_data_eul_spsc_v0001_20211101
sptrab2,1,Mentioned,2021-12-27 22:04:55.187,wave_9_elsa_data_eul_spsc_v0001_20211101
sptrab3,-9,Refused,2021-12-27 22:04:55.187,wave_9_elsa_data_eul_spsc_v0001_20211101
sptrab3,-8,Don't Know,2021-12-27 22:04:55.187,wave_9_elsa_data_eul_spsc_v0001_20211101
sptrab3,-1,Not applicable,2021-12-27 22:04:55.187,wave_9_elsa_data_eul_spsc_v0001_20211101
sptrab3,0,Not mentioned,2021-12-27 22:04:55.187,wave_9_elsa_data_eul_spsc_v0001_20211101
sptrab3,1,Mentioned,2021-12-27 22:04:55.187,wave_9_elsa_data_eul_spsc_v0001_20211101
sptrab4,-9,Refused,2021-12-27 22:04:55.187,wave_9_elsa_data_eul_spsc_v0001_20211101
sptrab4,-8,Don't Know,2021-12-27 22:04:55.187,wave_9_elsa_data_eul_spsc_v0001_20211101
sptrab4,-1,Not applicable,2021-12-27 22:04:55.187,wave_9_elsa_data_eul_spsc_v0001_20211101
sptrab4,0,Not mentioned,2021-12-27 22:04:55.187,wave_9_elsa_data_eul_spsc_v0001_20211101
sptrab4,1,Mentioned,2021-12-27 22:04:55.187,wave_9_elsa_data_eul_spsc_v0001_20211101
sptrab5,-9,Refused,2021-12-27 22:04:55.187,wave_9_elsa_data_eul_spsc_v0001_20211101
sptrab5,-8,Don't Know,2021-12-27 22:04:55.187,wave_9_elsa_data_eul_spsc_v0001_20211101
sptrab5,-1,Not applicable,2021-12-27 22:04:55.187,wave_9_elsa_data_eul_spsc_v0001_20211101
sptrab5,0,Not mentioned,2021-12-27 22:04:55.187,wave_9_elsa_data_eul_spsc_v0001_20211101
